    57
    320.0   0.13682   0.08808
    330.0   0.16248   0.05400
    340.0   0.18711   0.03608
    350.0   0.21426   0.02575
    360.0   0.24176   0.01806
    370.0   0.26739   0.01337
    380.0   0.28543   0.01099
    390.0   0.29844   0.01179
    400.0   0.30794   0.00623
    410.0   0.31942   0.00413
    420.0   0.32659   0.00323
    430.0   0.33038   0.00283
    440.0   0.33481   0.00254
    450.0   0.33381   0.00223
    460.0   0.33832   0.00231
    470.0   0.34218   0.00220
    480.0   0.34824   0.00212
    490.0   0.34899   0.00206
    500.0   0.35105   0.00223
    510.0   0.35425   0.00229
    520.0   0.35607   0.00224
    530.0   0.35750   0.00224
    540.0   0.36062   0.00215
    550.0   0.36223   0.00220
    560.0   0.36293   0.00227
    570.0   0.36213   0.00242
    580.0   0.36139   0.00220
    590.0   0.36117   0.00217
    600.0   0.36023   0.00224
    610.0   0.35993   0.00204
    620.0   0.35927   0.00214
    630.0   0.36000   0.00216
    640.0   0.36071   0.00208
    650.0   0.36229   0.00208
    660.0   0.36313   0.00223
    670.0   0.36390   0.00222
    680.0   0.36384   0.00232
    690.0   0.36307   0.00231
    700.0   0.36462   0.00233
    710.0   0.36133   0.00222
    720.0   0.35974   0.00229
    730.0   0.35816   0.00226
    740.0   0.35518   0.00223
    750.0   0.35125   0.00227
    760.0   0.34677   0.00243
    770.0   0.34087   0.00247
    780.0   0.33450   0.00258
    790.0   0.32717   0.00266
    800.0   0.31958   0.00286
    810.0   0.31214   0.00310
    820.0   0.29622   0.00357
    830.0   0.28837   0.00392
    840.0   0.28103   0.00398
    850.0   0.27399   0.00403
    860.0   0.26749   0.00431
    870.0   0.26099   0.00490
    880.0   0.24984   0.00707



 C4OC09A     .ASC                        

 OC-TXH-009-A                                                            
 Olivenza (LL5) Chip at (10,0)                                           
 * User: TXH                                                             
 * Research Type: NASA-ESA-FSU-Japan-Canada, Active Missions, Proposal Pr
 * NASA PI/CoI or Sponsor:                                               
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 08/31/2008                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: In                                                         
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 10.00   Detect Ang:  0.00  Volt: 0.777
 Date: 31-AUG-05   Time: 12:38:20
