    36
    490.0   0.32838
    491.0   0.33055
    492.0   0.33102
    493.0   0.33180
    494.0   0.33255
    495.0   0.33342
    496.0   0.33356
    497.0   0.33439
    498.0   0.33483
    499.0   0.33577
    500.0   0.33507
    501.0   0.33559
    502.0   0.33525
    503.0   0.33514
    504.0   0.33513
    505.0   0.33421
    506.0   0.33163
    507.0   0.32922
    508.0   0.32958
    509.0   0.33148
    510.0   0.33377
    511.0   0.33569
    512.0   0.33745
    513.0   0.33855
    514.0   0.34022
    515.0   0.34263
    516.0   0.34371
    517.0   0.34477
    518.0   0.34593
    519.0   0.34701
    520.0   0.34675
    521.0   0.34855
    522.0   0.34871
    523.0   0.34971
    524.0   0.35005
    525.0   0.35045



 C5MP87      .ASC                        

 MP-TXH-087-A                                                            
 Pasamonte eucrite <25 um                                                
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 15:04:53
