    51
    350.0   0.27835   0.22308
    360.0   0.27643   0.21723
    370.0   0.27952   0.21729
    380.0   0.29036   0.22645
    390.0   0.30109   0.23893
    400.0   0.31203   0.24798
    410.0   0.32134   0.25636
    420.0   0.33374   0.26589
    430.0   0.34116   0.27204
    440.0   0.34761   0.27843
    450.0   0.35388   0.28462
    460.0   0.35793   0.28819
    470.0   0.36237   0.29268
    480.0   0.36630   0.29673
    490.0   0.37069   0.30237
    500.0   0.37305   0.30474
    510.0   0.37547   0.30781
    520.0   0.37854   0.31139
    530.0   0.38196   0.31516
    540.0   0.38589   0.32001
    550.0   0.38888   0.32300
    560.0   0.39034   0.32501
    570.0   0.39197   0.32762
    580.0   0.39284   0.32905
    590.0   0.39395   0.33088
    600.0   0.39605   0.33396
    610.0   0.39863   0.33715
    620.0   0.40354   0.34263
    630.0   0.40776   0.34733
    640.0   0.41071   0.35102
    650.0   0.41244   0.35263
    660.0   0.41385   0.35436
    670.0   0.41538   0.35596
    680.0   0.41813   0.35946
    690.0   0.42021   0.36185
    700.0   0.42320   0.36439
    710.0   0.42510   0.36700
    720.0   0.42791   0.37056
    730.0   0.43100   0.37372
    740.0   0.43428   0.37794
    750.0   0.43770   0.38148
    760.0   0.44104   0.38462
    770.0   0.44452   0.38865
    780.0   0.44519   0.38977
    790.0   0.44684   0.39100
    800.0   0.45014   0.39434
    810.0   0.45412   0.39875
    820.0   0.45748   0.40233
    830.0   0.46140   0.40682
    840.0   0.46445   0.40972
    850.0   0.46550   0.41114



 C3MI03      .ASC                        

 MI-CMP-003                                                              
 FRACTURED AREA ON UNETCHED SIDE OF ETCHED METEORITE                     
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 13-DEC-85   Time: 13:58:35
