   115
    320.0   0.02058   0.00201
    325.0   0.02090   0.00155
    330.0   0.02121   0.00138
    335.0   0.02143   0.00117
    340.0   0.02162   0.00101
    345.0   0.02189   0.00086
    350.0   0.02200   0.00069
    355.0   0.02214   0.00060
    360.0   0.02233   0.00053
    365.0   0.02247   0.00044
    370.0   0.02249   0.00040
    375.0   0.02262   0.00036
    380.0   0.02277   0.00033
    385.0   0.02291   0.00033
    390.0   0.02314   0.00037
    395.0   0.02322   0.00045
    400.0   0.02341   0.00020
    405.0   0.02352   0.00020
    410.0   0.02361   0.00015
    415.0   0.02380   0.00014
    420.0   0.02400   0.00017
    425.0   0.02431   0.00012
    430.0   0.02443   0.00011
    435.0   0.02467   0.00010
    440.0   0.02485   0.00009
    445.0   0.02496   0.00009
    450.0   0.02518   0.00008
    455.0   0.02528   0.00008
    460.0   0.02544   0.00009
    465.0   0.02557   0.00009
    470.0   0.02570   0.00009
    475.0   0.02583   0.00009
    480.0   0.02590   0.00008
    485.0   0.02609   0.00010
    490.0   0.02621   0.00008
    495.0   0.02637   0.00009
    500.0   0.02645   0.00008
    505.0   0.02664   0.00007
    510.0   0.02679   0.00007
    515.0   0.02693   0.00007
    520.0   0.02704   0.00007
    525.0   0.02719   0.00012
    530.0   0.02753   0.00009
    535.0   0.02757   0.00008
    540.0   0.02780   0.00007
    545.0   0.02794   0.00013
    550.0   0.02801   0.00012
    555.0   0.02816   0.00012
    560.0   0.02819   0.00014
    565.0   0.02836   0.00013
    570.0   0.02830   0.00010
    575.0   0.02849   0.00009
    580.0   0.02851   0.00008
    585.0   0.02862   0.00007
    590.0   0.02874   0.00008
    595.0   0.02881   0.00008
    600.0   0.02891   0.00008
    605.0   0.02901   0.00008
    610.0   0.02929   0.00009
    615.0   0.02941   0.00010
    620.0   0.02961   0.00009
    625.0   0.02979   0.00010
    630.0   0.02987   0.00011
    635.0   0.03001   0.00012
    640.0   0.03003   0.00012
    645.0   0.03020   0.00009
    650.0   0.03024   0.00009
    655.0   0.03027   0.00008
    660.0   0.03032   0.00008
    665.0   0.03031   0.00010
    670.0   0.03041   0.00013
    675.0   0.03039   0.00011
    680.0   0.03048   0.00012
    685.0   0.03043   0.00012
    690.0   0.03055   0.00011
    695.0   0.03058   0.00014
    700.0   0.03055   0.00014
    705.0   0.03064   0.00013
    710.0   0.03063   0.00016
    715.0   0.03077   0.00013
    720.0   0.03094   0.00013
    725.0   0.03104   0.00010
    730.0   0.03113   0.00012
    735.0   0.03119   0.00010
    740.0   0.03135   0.00012
    745.0   0.03134   0.00011
    750.0   0.03144   0.00012
    755.0   0.03150   0.00013
    760.0   0.03156   0.00014
    765.0   0.03168   0.00014
    770.0   0.03171   0.00014
    775.0   0.03187   0.00015
    780.0   0.03183   0.00016
    785.0   0.03198   0.00015
    790.0   0.03202   0.00015
    795.0   0.03212   0.00016
    800.0   0.03220   0.00017
    805.0   0.03221   0.00019
    810.0   0.03238   0.00017
    815.0   0.03226   0.00019
    820.0   0.03266   0.00018
    825.0   0.03262   0.00020
    830.0   0.03269   0.00022
    835.0   0.03281   0.00022
    840.0   0.03273   0.00022
    845.0   0.03297   0.00022
    850.0   0.03295   0.00019
    855.0   0.03307   0.00019
    860.0   0.03307   0.00020
    865.0   0.03310   0.00020
    870.0   0.03332   0.00022
    875.0   0.03329   0.00025
    880.0   0.03330   0.00032
    885.0   0.03328   0.00043
    890.0   0.03294   0.00069



 C4MT11      .ASC                        

 MT-MEZ-011                                                              
 Tagish Lake (ET01-B) <125 um at (11.0) geometry                         
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Origins of Solar Systems,              
 * NASA PI/CoI or Sponsor: MEZ                                           
 * BVC: Visitor                                                          
 * Public Release Date: 05/17/2004                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 11.00   Detect Ang:  0.00  Volt: 0.777
 Date: 18-MAY-01   Time: 08:11:31
