    36
    490.0   0.33681
    491.0   0.33916
    492.0   0.33976
    493.0   0.34023
    494.0   0.34108
    495.0   0.34086
    496.0   0.34150
    497.0   0.34214
    498.0   0.34274
    499.0   0.34284
    500.0   0.34236
    501.0   0.34312
    502.0   0.34223
    503.0   0.34215
    504.0   0.34207
    505.0   0.34095
    506.0   0.33853
    507.0   0.33707
    508.0   0.33706
    509.0   0.33876
    510.0   0.34031
    511.0   0.34141
    512.0   0.34284
    513.0   0.34369
    514.0   0.34517
    515.0   0.34636
    516.0   0.34693
    517.0   0.34818
    518.0   0.34848
    519.0   0.34883
    520.0   0.34901
    521.0   0.35056
    522.0   0.35040
    523.0   0.35051
    524.0   0.35057
    525.0   0.35076



 C5MB97      .ASC                        

 MB-TXH-097-A                                                            
 Stannern eucrite <25 um                                                 
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 14:54:28
