    36
    490.0   0.16038
    491.0   0.16178
    492.0   0.16168
    493.0   0.16192
    494.0   0.16222
    495.0   0.16244
    496.0   0.16253
    497.0   0.16261
    498.0   0.16260
    499.0   0.16270
    500.0   0.16265
    501.0   0.16245
    502.0   0.16243
    503.0   0.16207
    504.0   0.16177
    505.0   0.16141
    506.0   0.16042
    507.0   0.15933
    508.0   0.15906
    509.0   0.15977
    510.0   0.16060
    511.0   0.16099
    512.0   0.16149
    513.0   0.16199
    514.0   0.16254
    515.0   0.16293
    516.0   0.16333
    517.0   0.16364
    518.0   0.16367
    519.0   0.16387
    520.0   0.16421
    521.0   0.16450
    522.0   0.16457
    523.0   0.16448
    524.0   0.16458
    525.0   0.16464



 C5MP90      .ASC                        

 MP-TXH-090-A                                                            
 Bouvante eucrite <25 um                                                 
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 13:02:54
