   131
    350.0   0.03839   0.00921
    355.0   0.03834   0.00513
    360.0   0.03828   0.00313
    365.0   0.03862   0.00224
    370.0   0.03902   0.00197
    375.0   0.03969   0.00174
    380.0   0.04071   0.00169
    385.0   0.04097   0.00140
    390.0   0.04139   0.00122
    395.0   0.04187   0.00114
    400.0   0.04235   0.00400
    405.0   0.04278   0.00341
    410.0   0.04322   0.00283
    415.0   0.04357   0.00248
    420.0   0.04428   0.00222
    425.0   0.04471   0.00283
    430.0   0.04513   0.00264
    435.0   0.04578   0.00244
    440.0   0.04623   0.00228
    445.0   0.04696   0.00213
    450.0   0.04735   0.00202
    455.0   0.04784   0.00196
    460.0   0.04810   0.00182
    465.0   0.04844   0.00179
    470.0   0.04878   0.00176
    475.0   0.04944   0.00168
    480.0   0.04961   0.00163
    485.0   0.05031   0.00164
    490.0   0.05072   0.00155
    495.0   0.05119   0.00160
    500.0   0.05174   0.00160
    505.0   0.05227   0.00157
    510.0   0.05292   0.00157
    515.0   0.05337   0.00160
    520.0   0.05390   0.00164
    525.0   0.05421   0.00165
    530.0   0.05471   0.00164
    535.0   0.05516   0.00167
    540.0   0.05558   0.00177
    545.0   0.05594   0.00171
    550.0   0.05644   0.00165
    555.0   0.05676   0.00175
    560.0   0.05710   0.00173
    565.0   0.05753   0.00166
    570.0   0.05773   0.00173
    575.0   0.05818   0.00172
    580.0   0.05824   0.00176
    585.0   0.05846   0.00174
    590.0   0.05854   0.00181
    595.0   0.05869   0.00181
    600.0   0.05870   0.00176
    605.0   0.05875   0.00182
    610.0   0.05877   0.00184
    615.0   0.05877   0.00183
    620.0   0.05871   0.00185
    625.0   0.05869   0.00179
    630.0   0.05867   0.00186
    635.0   0.05865   0.00183
    640.0   0.05859   0.00185
    645.0   0.05858   0.00189
    650.0   0.05845   0.00187
    655.0   0.05838   0.00183
    660.0   0.05829   0.00189
    665.0   0.05821   0.00182
    670.0   0.05782   0.00185
    675.0   0.05768   0.00179
    680.0   0.05755   0.00182
    685.0   0.05754   0.00179
    690.0   0.05740   0.00175
    695.0   0.05743   0.00180
    700.0   0.05742   0.00186
    705.0   0.05766   0.00185
    710.0   0.05768   0.00191
    715.0   0.05789   0.00182
    720.0   0.05798   0.00190
    725.0   0.05808   0.00190
    730.0   0.05805   0.00193
    735.0   0.05816   0.00196
    740.0   0.05824   0.00192
    745.0   0.05827   0.00192
    750.0   0.05844   0.00195
    755.0   0.05851   0.00198
    760.0   0.05859   0.00195
    765.0   0.05859   0.00198
    770.0   0.05866   0.00200
    775.0   0.05866   0.00204
    780.0   0.05865   0.00206
    785.0   0.05874   0.00209
    790.0   0.05888   0.00215
    795.0   0.05893   0.00214
    800.0   0.05902   0.00216
    805.0   0.05895   0.00225
    810.0   0.05900   0.00226
    815.0   0.05897   0.00225
    820.0   0.05903   0.00226
    825.0   0.05895   0.00229
    830.0   0.05893   0.00234
    835.0   0.05897   0.00241
    840.0   0.05899   0.00237
    845.0   0.05896   0.00237
    850.0   0.05894   0.00235
    855.0   0.05890   0.00236
    860.0   0.05887   0.00239
    865.0   0.05874   0.00233
    870.0   0.05863   0.00234
    875.0   0.05848   0.00251
    880.0   0.05820   0.00465
    885.0   0.05782   0.00534
    890.0   0.05767   0.00488
    895.0   0.05766   0.00481
    900.0   0.05771   0.00458
    905.0   0.05773   0.00425
    910.0   0.05764   0.00414
    915.0   0.05751   0.00430
    920.0   0.05739   0.00391
    925.0   0.05731   0.00374
    930.0   0.05718   0.00354
    935.0   0.05704   0.00346
    940.0   0.05701   0.00329
    945.0   0.05682   0.00493
    950.0   0.05668   0.00456
    955.0   0.05665   0.00408
    960.0   0.05668   0.00415
    965.0   0.05659   0.00350
    970.0   0.05654   0.00358
    975.0   0.05654   0.00347
    980.0   0.05656   0.00329
    985.0   0.05654   0.00316
    990.0   0.05646   0.00292
    995.0   0.05652   0.00292
   1000.0   0.05610   0.00299



 CCMT234             .ASC                        

 MT-S1S-234                                                              
 Murchison 3-cm chip Spot C (5.6 mm) / Spectralon                        
 (i, e) = (30, 0)                                                        
 * User: S1K                                                             
 * Research Type: NASA - Foreign, Active Missions, Hayabusa2             
 * NASA PI/CoI or Sponsor: S1S                                           
 * BVC: Visitor                                                          
 * Public Release Date: 08/20/2018                                       
 * Run Mode: All Scan Ranges for Each Sample                             
 * Stage Type: Automatic - Alternate                                     
 * Spinning: Yes                                                         
 * Azimuth Angle: 0.0                                                    
 * Aperture Size: 7.0                                                    
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 * Initial Background at Home: 8.835927e-004                             
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 20-AUG-15   Time: 13:13:03
