   117
    300.0   0.03208   0.14554
    305.0   0.03268   0.09544
    310.0   0.03297   0.06852
    315.0   0.03328   0.05084
    320.0   0.03412   0.03898
    325.0   0.03431   0.03101
    330.0   0.03554   0.02517
    335.0   0.03675   0.02063
    340.0   0.03710   0.01695
    345.0   0.03759   0.01375
    350.0   0.03843   0.01122
    355.0   0.03939   0.00928
    360.0   0.03986   0.00778
    365.0   0.04051   0.00640
    370.0   0.04106   0.00557
    375.0   0.04227   0.00487
    380.0   0.04351   0.00442
    385.0   0.04457   0.00429
    390.0   0.04577   0.00466
    395.0   0.04736   0.00577
    400.0   0.04808   0.00260
    405.0   0.04949   0.00203
    410.0   0.05044   0.00163
    415.0   0.05202   0.00138
    420.0   0.05336   0.00123
    425.0   0.05498   0.00109
    430.0   0.05681   0.00101
    435.0   0.05880   0.00095
    440.0   0.06061   0.00092
    445.0   0.06224   0.00090
    450.0   0.06353   0.00085
    455.0   0.06465   0.00085
    460.0   0.06548   0.00084
    465.0   0.06636   0.00086
    470.0   0.06697   0.00081
    475.0   0.06791   0.00082
    480.0   0.06880   0.00082
    485.0   0.07003   0.00082
    490.0   0.07135   0.00086
    495.0   0.07290   0.00085
    500.0   0.07462   0.00092
    505.0   0.07651   0.00092
    510.0   0.07863   0.00098
    515.0   0.08062   0.00110
    520.0   0.08294   0.00105
    525.0   0.08513   0.00106
    530.0   0.08728   0.00107
    535.0   0.08931   0.00110
    540.0   0.09095   0.00115
    545.0   0.09302   0.00117
    550.0   0.09446   0.00128
    555.0   0.09613   0.00124
    560.0   0.09731   0.00128
    565.0   0.09862   0.00131
    570.0   0.09943   0.00135
    575.0   0.10056   0.00137
    580.0   0.10129   0.00136
    585.0   0.10226   0.00137
    590.0   0.10269   0.00131
    595.0   0.10342   0.00130
    600.0   0.10357   0.00140
    605.0   0.10441   0.00141
    610.0   0.10480   0.00143
    615.0   0.10531   0.00144
    620.0   0.10564   0.00144
    625.0   0.10611   0.00148
    630.0   0.10617   0.00146
    635.0   0.10658   0.00144
    640.0   0.10652   0.00153
    645.0   0.10686   0.00154
    650.0   0.10695   0.00160
    655.0   0.10713   0.00157
    660.0   0.10720   0.00165
    665.0   0.10729   0.00165
    670.0   0.10739   0.00166
    675.0   0.10746   0.00166
    680.0   0.10758   0.00163
    685.0   0.10769   0.00168
    690.0   0.10784   0.00172
    695.0   0.10787   0.00173
    700.0   0.10791   0.00171
    705.0   0.10794   0.00170
    710.0   0.10798   0.00186
    715.0   0.10788   0.00184
    720.0   0.10787   0.00182
    725.0   0.10790   0.00177
    730.0   0.10785   0.00180
    735.0   0.10778   0.00183
    740.0   0.10780   0.00182
    745.0   0.10776   0.00194
    750.0   0.10769   0.00186
    755.0   0.10760   0.00192
    760.0   0.10756   0.00193
    765.0   0.10755   0.00203
    770.0   0.10754   0.00196
    775.0   0.10749   0.00206
    780.0   0.10746   0.00197
    785.0   0.10740   0.00204
    790.0   0.10723   0.00205
    795.0   0.10710   0.00212
    800.0   0.10691   0.00211
    805.0   0.10678   0.00213
    810.0   0.10660   0.00207
    815.0   0.10648   0.00219
    820.0   0.10635   0.00218
    825.0   0.10625   0.00212
    830.0   0.10609   0.00216
    835.0   0.10598   0.00214
    840.0   0.10586   0.00227
    845.0   0.10566   0.00220
    850.0   0.10558   0.00223
    855.0   0.10540   0.00224
    860.0   0.10524   0.00227
    865.0   0.10500   0.00235
    870.0   0.10486   0.00236
    875.0   0.10463   0.00268
    880.0   0.10457   0.00303



 C1MP103     .ASC                        

 MP-TXH-103                                                              
 Y-82050,130 CO3 (rusted) <125 um                                        
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/17/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 18-JUN-03   Time: 11:59:46
