   115
    300.0   0.03027   0.16264
    305.0   0.02713   0.10576
    310.0   0.02584   0.07675
    315.0   0.02373   0.05738
    320.0   0.02364   0.04349
    325.0   0.02346   0.03364
    330.0   0.02281   0.02677
    335.0   0.02288   0.02165
    340.0   0.02250   0.01771
    345.0   0.02291   0.01478
    350.0   0.02336   0.01229
    355.0   0.02387   0.01012
    360.0   0.02421   0.00825
    365.0   0.02458   0.00675
    370.0   0.02516   0.00567
    375.0   0.02545   0.00488
    380.0   0.02610   0.00436
    385.0   0.02686   0.00425
    390.0   0.02786   0.00464
    395.0   0.02923   0.00586
    400.0   0.02948   0.00249
    405.0   0.02998   0.00198
    410.0   0.03074   0.00160
    415.0   0.03140   0.00130
    420.0   0.03221   0.00114
    425.0   0.03311   0.00103
    430.0   0.03388   0.00089
    435.0   0.03502   0.00088
    440.0   0.03598   0.00084
    445.0   0.03709   0.00083
    450.0   0.03804   0.00079
    455.0   0.03887   0.00076
    460.0   0.03980   0.00072
    465.0   0.04033   0.00073
    470.0   0.04094   0.00075
    475.0   0.04174   0.00075
    480.0   0.04293   0.00075
    485.0   0.04505   0.00077
    490.0   0.04739   0.00080
    495.0   0.05016   0.00083
    500.0   0.05255   0.00088
    505.0   0.05504   0.00090
    510.0   0.05726   0.00092
    515.0   0.05938   0.00094
    520.0   0.06175   0.00101
    525.0   0.06421   0.00105
    530.0   0.06708   0.00106
    535.0   0.07016   0.00110
    540.0   0.07321   0.00114
    545.0   0.07670   0.00116
    550.0   0.08028   0.00131
    555.0   0.08465   0.00135
    560.0   0.08923   0.00143
    565.0   0.09449   0.00155
    570.0   0.10011   0.00164
    575.0   0.10607   0.00173
    580.0   0.11209   0.00184
    585.0   0.11813   0.00192
    590.0   0.12423   0.00203
    595.0   0.13017   0.00210
    600.0   0.13548   0.00227
    605.0   0.14068   0.00237
    610.0   0.14542   0.00230
    615.0   0.14997   0.00239
    620.0   0.15419   0.00259
    625.0   0.15869   0.00268
    630.0   0.16305   0.00263
    635.0   0.16787   0.00278
    640.0   0.17266   0.00289
    645.0   0.17797   0.00295
    650.0   0.18352   0.00306
    655.0   0.18913   0.00321
    660.0   0.19484   0.00334
    665.0   0.20025   0.00344
    670.0   0.20649   0.00356
    675.0   0.21251   0.00367
    680.0   0.21818   0.00369
    685.0   0.22425   0.00378
    690.0   0.22989   0.00384
    695.0   0.23579   0.00392
    700.0   0.24149   0.00426
    705.0   0.24749   0.00434
    710.0   0.25279   0.00444
    715.0   0.25831   0.00466
    720.0   0.26315   0.00464
    725.0   0.26419   0.00469
    730.0   0.26784   0.00493
    735.0   0.27103   0.00488
    740.0   0.27196   0.00489
    745.0   0.27408   0.00499
    750.0   0.27616   0.00490
    755.0   0.27908   0.00479
    760.0   0.28315   0.00512
    765.0   0.28791   0.00508
    770.0   0.29235   0.00505
    775.0   0.29578   0.00517
    780.0   0.29882   0.00549
    785.0   0.30122   0.00549
    790.0   0.30292   0.00575
    795.0   0.30434   0.00571
    800.0   0.30502   0.00562
    805.0   0.30547   0.00561
    810.0   0.30545   0.00565
    815.0   0.30563   0.00583
    820.0   0.30545   0.00588
    825.0   0.30573   0.00587
    830.0   0.30576   0.00567
    835.0   0.30520   0.00570
    840.0   0.30528   0.00592
    845.0   0.30532   0.00599
    850.0   0.30555   0.00585
    855.0   0.30578   0.00598
    860.0   0.30640   0.00586
    865.0   0.30639   0.00589
    870.0   0.30711   0.00577



 C1MT22      .ASC                        

 MT-TXH-022                                                              
 Tagish Lake (PM0-5c) heated at 600C for 1 week <125 um                  
 * User: TXH                                                             
 * Research Type: Cosmochemistry,                                        
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 05/15/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 15-MAY-03   Time: 16:33:44
