    36
    490.0   0.38779
    491.0   0.39040
    492.0   0.39148
    493.0   0.39249
    494.0   0.39340
    495.0   0.39365
    496.0   0.39465
    497.0   0.39512
    498.0   0.39597
    499.0   0.39651
    500.0   0.39575
    501.0   0.39570
    502.0   0.39496
    503.0   0.39534
    504.0   0.39341
    505.0   0.39188
    506.0   0.38860
    507.0   0.38511
    508.0   0.38527
    509.0   0.38774
    510.0   0.39072
    511.0   0.39339
    512.0   0.39539
    513.0   0.39681
    514.0   0.39936
    515.0   0.40077
    516.0   0.40268
    517.0   0.40338
    518.0   0.40522
    519.0   0.40569
    520.0   0.40587
    521.0   0.40666
    522.0   0.40813
    523.0   0.40827
    524.0   0.40870
    525.0   0.40857



 C5MB69      .ASC                        

 MB-TXH-069-A                                                            
 Millbillillie eucrite <25 um                                            
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 14:49:11
