    36
    490.0   0.36571
    491.0   0.36676
    492.0   0.36721
    493.0   0.36790
    494.0   0.36851
    495.0   0.36866
    496.0   0.36927
    497.0   0.36986
    498.0   0.36996
    499.0   0.37094
    500.0   0.37023
    501.0   0.37085
    502.0   0.37075
    503.0   0.37038
    504.0   0.36866
    505.0   0.36607
    506.0   0.36464
    507.0   0.36601
    508.0   0.36872
    509.0   0.37115
    510.0   0.37325
    511.0   0.37539
    512.0   0.37591
    513.0   0.37738
    514.0   0.37869
    515.0   0.38026
    516.0   0.38070
    517.0   0.38122
    518.0   0.38298
    519.0   0.38329
    520.0   0.38417
    521.0   0.38459
    522.0   0.38519
    523.0   0.38565
    524.0   0.38651
    525.0   0.38651



 C5MP93      .ASC                        

 MP-TXH-093-A
 Le Teilleul howardite <25 um                                            
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 16:02:47
