   117
    300.0   0.01894   0.15145
    305.0   0.02166   0.09643
    310.0   0.02268   0.06937
    315.0   0.02387   0.05125
    320.0   0.02475   0.03958
    325.0   0.02497   0.03128
    330.0   0.02535   0.02525
    335.0   0.02596   0.02083
    340.0   0.02645   0.01735
    345.0   0.02692   0.01435
    350.0   0.02732   0.01189
    355.0   0.02772   0.00970
    360.0   0.02791   0.00801
    365.0   0.02804   0.00663
    370.0   0.02808   0.00567
    375.0   0.02808   0.00492
    380.0   0.02810   0.00444
    385.0   0.02818   0.00434
    390.0   0.02819   0.00474
    395.0   0.02810   0.00594
    400.0   0.02805   0.00257
    405.0   0.02796   0.00200
    410.0   0.02782   0.00158
    415.0   0.02776   0.00128
    420.0   0.02779   0.00108
    425.0   0.02783   0.00097
    430.0   0.02785   0.00087
    435.0   0.02786   0.00078
    440.0   0.02790   0.00071
    445.0   0.02792   0.00067
    450.0   0.02792   0.00061
    455.0   0.02794   0.00057
    460.0   0.02795   0.00056
    465.0   0.02796   0.00053
    470.0   0.02798   0.00050
    475.0   0.02800   0.00048
    480.0   0.02801   0.00046
    485.0   0.02804   0.00045
    490.0   0.02807   0.00041
    495.0   0.02810   0.00042
    500.0   0.02812   0.00040
    505.0   0.02816   0.00041
    510.0   0.02818   0.00038
    515.0   0.02821   0.00037
    520.0   0.02824   0.00037
    525.0   0.02829   0.00036
    530.0   0.02833   0.00036
    535.0   0.02839   0.00036
    540.0   0.02841   0.00035
    545.0   0.02844   0.00034
    550.0   0.02845   0.00035
    555.0   0.02845   0.00034
    560.0   0.02844   0.00033
    565.0   0.02844   0.00035
    570.0   0.02843   0.00035
    575.0   0.02842   0.00036
    580.0   0.02840   0.00034
    585.0   0.02839   0.00037
    590.0   0.02837   0.00036
    595.0   0.02838   0.00037
    600.0   0.02841   0.00036
    605.0   0.02845   0.00037
    610.0   0.02850   0.00036
    615.0   0.02858   0.00037
    620.0   0.02863   0.00036
    625.0   0.02867   0.00036
    630.0   0.02870   0.00036
    635.0   0.02872   0.00037
    640.0   0.02873   0.00036
    645.0   0.02873   0.00037
    650.0   0.02873   0.00039
    655.0   0.02872   0.00039
    660.0   0.02872   0.00038
    665.0   0.02870   0.00041
    670.0   0.02870   0.00041
    675.0   0.02866   0.00041
    680.0   0.02866   0.00043
    685.0   0.02862   0.00043
    690.0   0.02862   0.00044
    695.0   0.02858   0.00045
    700.0   0.02860   0.00047
    705.0   0.02859   0.00048
    710.0   0.02861   0.00049
    715.0   0.02859   0.00048
    720.0   0.02858   0.00052
    725.0   0.02857   0.00048
    730.0   0.02856   0.00048
    735.0   0.02858   0.00049
    740.0   0.02860   0.00053
    745.0   0.02865   0.00054
    750.0   0.02868   0.00056
    755.0   0.02874   0.00057
    760.0   0.02877   0.00063
    765.0   0.02882   0.00065
    770.0   0.02886   0.00067
    775.0   0.02893   0.00071
    780.0   0.02897   0.00075
    785.0   0.02903   0.00078
    790.0   0.02908   0.00082
    795.0   0.02915   0.00087
    800.0   0.02918   0.00091
    805.0   0.02923   0.00095
    810.0   0.02925   0.00100
    815.0   0.02928   0.00105
    820.0   0.02930   0.00107
    825.0   0.02935   0.00110
    830.0   0.02938   0.00111
    835.0   0.02943   0.00112
    840.0   0.02945   0.00117
    845.0   0.02949   0.00120
    850.0   0.02949   0.00123
    855.0   0.02951   0.00128
    860.0   0.02951   0.00133
    865.0   0.02951   0.00138
    870.0   0.02945   0.00155
    875.0   0.02941   0.00181
    880.0   0.02928   0.00235



 C2MP111     .ASC                        

 MP-TXH-111                                                              
 Y-86029,61 C1 <125 um (with smaller aperture)                           
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/23/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 5-point moving averaged                                                 
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 24-JUN-03   Time: 10:00:28
