   151
    600.0   0.36056   0.00470
    610.0   0.36171   0.00456
    620.0   0.36165   0.00414
    630.0   0.36301   0.00379
    640.0   0.36411   0.00324
    650.0   0.36702   0.00252
    660.0   0.36979   0.00252
    670.0   0.37082   0.00238
    680.0   0.37274   0.00207
    690.0   0.37377   0.00243
    700.0   0.37299   0.00283
    710.0   0.37351   0.00269
    720.0   0.37340   0.00314
    730.0   0.37071   0.00345
    740.0   0.36729   0.00457
    750.0   0.36362   0.00492
    760.0   0.35815   0.00515
    770.0   0.35224   0.00514
    780.0   0.34618   0.00527
    790.0   0.33534   0.00579
    800.0   0.32728   0.00624
    810.0   0.31637   0.00623
    820.0   0.30877   0.00640
    830.0   0.29848   0.00563
    840.0   0.29028   0.00525
    850.0   0.28090   0.00518
    860.0   0.27543   0.00413
    870.0   0.26786   0.00370
    880.0   0.26254   0.00330
    890.0   0.25732   0.00301
    900.0   0.25331   0.00276
    910.0   0.25003   0.00293
    920.0   0.24640   0.00229
    930.0   0.24383   0.00221
    940.0   0.24108   0.00191
    950.0   0.24018   0.00200
    960.0   0.23875   0.00187
    970.0   0.23869   0.00175
    980.0   0.23754   0.00162
    990.0   0.23779   0.00175
   1000.0   0.23737   0.00149
   1010.0   0.23771   0.00204
   1020.0   0.23845   0.00147
   1030.0   0.23905   0.00172
   1040.0   0.23919   0.00146
   1050.0   0.24207   0.00156
   1060.0   0.24280   0.00194
   1070.0   0.24459   0.00145
   1080.0   0.24732   0.00142
   1090.0   0.25128   0.00138
   1100.0   0.25588   0.00127
   1110.0   0.26012   0.00144
   1120.0   0.26389   0.00180
   1130.0   0.26870   0.00140
   1140.0   0.27258   0.00135
   1150.0   0.27577   0.00146
   1160.0   0.27947   0.00144
   1170.0   0.28296   0.00158
   1180.0   0.28564   0.00151
   1190.0   0.28755   0.00156
   1200.0   0.28924   0.00175
   1210.0   0.29028   0.00197
   1220.0   0.29312   0.00171
   1230.0   0.29489   0.00139
   1240.0   0.29651   0.00132
   1250.0   0.29859   0.00118
   1260.0   0.30019   0.00114
   1270.0   0.30174   0.00113
   1280.0   0.30459   0.00103
   1290.0   0.30712   0.00094
   1300.0   0.30984   0.00109
   1310.0   0.31293   0.00109
   1320.0   0.31581   0.00104
   1330.0   0.31890   0.00105
   1340.0   0.32230   0.00110
   1350.0   0.32524   0.00121
   1360.0   0.32833   0.00126
   1370.0   0.33176   0.00124
   1380.0   0.33551   0.00128
   1390.0   0.33963   0.00121
   1400.0   0.34326   0.00129
   1410.0   0.34723   0.00122
   1420.0   0.35053   0.00116
   1430.0   0.35443   0.00114
   1440.0   0.35754   0.00124
   1450.0   0.36053   0.00116
   1460.0   0.36383   0.00113
   1470.0   0.36623   0.00146
   1480.0   0.36904   0.00130
   1490.0   0.37095   0.00129
   1500.0   0.37267   0.00121
   1510.0   0.37387   0.00113
   1520.0   0.37500   0.00116
   1530.0   0.37677   0.00107
   1540.0   0.37727   0.00125
   1550.0   0.37741   0.00105
   1560.0   0.37717   0.00121
   1570.0   0.37802   0.00151
   1580.0   0.37738   0.00138
   1590.0   0.37650   0.00145
   1600.0   0.37595   0.00136
   1610.0   0.37507   0.00143
   1620.0   0.37377   0.00127
   1630.0   0.37270   0.00128
   1640.0   0.37084   0.00127
   1650.0   0.36991   0.00142
   1660.0   0.36821   0.00136
   1670.0   0.36631   0.00127
   1680.0   0.36452   0.00148
   1690.0   0.36275   0.00156
   1700.0   0.36091   0.00134
   1710.0   0.35885   0.00120
   1720.0   0.35671   0.00147
   1730.0   0.35427   0.00141
   1740.0   0.35098   0.00119
   1750.0   0.34913   0.00150
   1760.0   0.34721   0.00140
   1770.0   0.34478   0.00123
   1780.0   0.34262   0.00131
   1790.0   0.34132   0.00150
   1800.0   0.33962   0.00144
   1810.0   0.33814   0.00146
   1820.0   0.33681   0.00165
   1830.0   0.33404   0.00156
   1840.0   0.33188   0.00172
   1850.0   0.33097   0.00170
   1860.0   0.32863   0.00212
   1870.0   0.32745   0.00194
   1880.0   0.32685   0.00172
   1890.0   0.32593   0.00174
   1900.0   0.32402   0.00189
   1910.0   0.32339   0.00176
   1920.0   0.32240   0.00168
   1930.0   0.32041   0.00158
   1940.0   0.31966   0.00149
   1950.0   0.32004   0.00168
   1960.0   0.31956   0.00158
   1970.0   0.31984   0.00154
   1980.0   0.31960   0.00158
   1990.0   0.32047   0.00170
   2000.0   0.32078   0.00180
   2010.0   0.32120   0.00130
   2020.0   0.32082   0.00159
   2030.0   0.32237   0.00145
   2040.0   0.32207   0.00169
   2050.0   0.32274   0.00160
   2060.0   0.32413   0.00153
   2070.0   0.32515   0.00152
   2080.0   0.32589   0.00173
   2090.0   0.32741   0.00174
   2100.0   0.32708   0.00174



 C6OC09C             .ASC                        

 OC-TXH-009-C                                                            
 Olivenza (LL5) <125 um                                                  
 (21, 0) / Spectralon (30, 0)                                            
 * User: TXH                                                             
 * Research Type: Active Missions, DDAP, Hayabusa,                       
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 05/16/2009                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 21.00   Detect Ang:  0.00  Volt: 0.777
 Date: 16-MAY-06   Time: 14:45:32
