    95
    760.0   0.22830   0.00478
    770.0   0.22331   0.00518
    780.0   0.21671   0.00545
    790.0   0.21108   0.00565
    800.0   0.20474   0.00618
    810.0   0.19770   0.00600
    820.0   0.18954   0.00656
    830.0   0.18205   0.00597
    840.0   0.17429   0.00532
    850.0   0.16928   0.00522
    860.0   0.16384   0.00480
    870.0   0.15936   0.00392
    880.0   0.15464   0.00344
    890.0   0.15219   0.00295
    900.0   0.14911   0.00274
    910.0   0.14633   0.00280
    920.0   0.14524   0.00260
    930.0   0.14422   0.00216
    940.0   0.14344   0.00208
    950.0   0.14238   0.00186
    960.0   0.14272   0.00174
    970.0   0.14320   0.00177
    980.0   0.14454   0.00180
    990.0   0.14557   0.00167
   1000.0   0.14789   0.00160
   1010.0   0.14876   0.00181
   1020.0   0.15104   0.00157
   1030.0   0.15280   0.00161
   1040.0   0.15476   0.00177
   1050.0   0.15654   0.00176
   1060.0   0.15826   0.00178
   1070.0   0.16024   0.00158
   1080.0   0.16271   0.00151
   1090.0   0.16547   0.00145
   1100.0   0.16755   0.00147
   1110.0   0.16985   0.00138
   1120.0   0.17318   0.00165
   1130.0   0.17489   0.00135
   1140.0   0.17839   0.00152
   1150.0   0.17957   0.00154
   1160.0   0.18113   0.00154
   1170.0   0.18350   0.00157
   1180.0   0.18390   0.00145
   1190.0   0.18689   0.00153
   1200.0   0.18732   0.00155
   1210.0   0.18804   0.00166
   1220.0   0.18863   0.00164
   1230.0   0.19028   0.00139
   1240.0   0.19117   0.00134
   1250.0   0.19176   0.00146
   1260.0   0.19329   0.00132
   1270.0   0.19433   0.00124
   1280.0   0.19455   0.00124
   1290.0   0.19532   0.00121
   1300.0   0.19616   0.00135
   1310.0   0.19748   0.00113
   1320.0   0.19830   0.00109
   1330.0   0.19957   0.00110
   1340.0   0.20139   0.00107
   1350.0   0.20334   0.00125
   1360.0   0.20542   0.00159
   1370.0   0.20703   0.00139
   1380.0   0.20832   0.00153
   1390.0   0.20960   0.00148
   1400.0   0.21137   0.00130
   1410.0   0.21274   0.00127
   1420.0   0.21412   0.00130
   1430.0   0.21697   0.00144
   1440.0   0.21843   0.00121
   1450.0   0.21981   0.00115
   1460.0   0.22160   0.00122
   1470.0   0.22168   0.00114
   1480.0   0.22262   0.00139
   1490.0   0.22307   0.00118
   1500.0   0.22402   0.00117
   1510.0   0.22380   0.00141
   1520.0   0.22411   0.00136
   1530.0   0.22446   0.00137
   1540.0   0.22462   0.00147
   1550.0   0.22399   0.00146
   1560.0   0.22385   0.00136
   1570.0   0.22305   0.00127
   1580.0   0.22212   0.00142
   1590.0   0.22205   0.00142
   1600.0   0.22114   0.00143
   1610.0   0.22035   0.00139
   1620.0   0.21864   0.00155
   1630.0   0.21686   0.00175
   1640.0   0.21600   0.00163
   1650.0   0.21416   0.00147
   1660.0   0.21370   0.00164
   1670.0   0.21190   0.00164
   1680.0   0.21083   0.00173
   1690.0   0.20934   0.00181
   1700.0   0.20818   0.00173



 C2OC10D             .ASC                        

 OC-TXH-010-D                                                            
 Alta'ameem (LL5) 45-125 um                                              
 (9, 0) / Spectralon (30, 0)                                             
 * User: TXH                                                             
 * Research Type: Active Missions, DDAP, Hayabusa,                       
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 05/15/2009                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: In                                                         
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang:  9.00   Detect Ang:  0.00  Volt: 0.777
 Date: 15-MAY-06   Time: 13:47:46
