   117
    320.0   0.02762   0.01498
    325.0   0.02739   0.01470
    330.0   0.02759   0.01489
    335.0   0.02776   0.01485
    340.0   0.02780   0.01477
    345.0   0.02794   0.01490
    350.0   0.02797   0.01497
    355.0   0.02806   0.01503
    360.0   0.02808   0.01524
    365.0   0.02832   0.01553
    370.0   0.02859   0.01572
    375.0   0.02880   0.01602
    380.0   0.02907   0.01636
    385.0   0.02916   0.01650
    390.0   0.02945   0.01672
    395.0   0.02960   0.01681
    400.0   0.02965   0.01805
    405.0   0.02993   0.01601
    410.0   0.03016   0.01474
    415.0   0.03037   0.01376
    420.0   0.03049   0.01294
    425.0   0.03063   0.00734
    430.0   0.03081   0.00648
    435.0   0.03087   0.00589
    440.0   0.03095   0.00539
    445.0   0.03101   0.00493
    450.0   0.03105   0.00452
    455.0   0.03100   0.00413
    460.0   0.03101   0.00384
    465.0   0.03107   0.00362
    470.0   0.03124   0.00336
    475.0   0.03142   0.00313
    480.0   0.03163   0.00295
    485.0   0.03162   0.00282
    490.0   0.03166   0.00264
    495.0   0.03163   0.00247
    500.0   0.03188   0.00236
    505.0   0.03190   0.00227
    510.0   0.03192   0.00216
    515.0   0.03194   0.00204
    520.0   0.03196   0.00199
    525.0   0.03200   0.00190
    530.0   0.03204   0.00182
    535.0   0.03199   0.00174
    540.0   0.03196   0.00170
    545.0   0.03193   0.00163
    550.0   0.03185   0.00160
    555.0   0.03173   0.00153
    560.0   0.03161   0.00149
    565.0   0.03155   0.00145
    570.0   0.03150   0.00145
    575.0   0.03152   0.00140
    580.0   0.03148   0.00138
    585.0   0.03150   0.00135
    590.0   0.03125   0.00135
    595.0   0.03111   0.00133
    600.0   0.03101   0.00132
    605.0   0.03092   0.00132
    610.0   0.03092   0.00132
    615.0   0.03083   0.00131
    620.0   0.03089   0.00129
    625.0   0.03067   0.00132
    630.0   0.03060   0.00133
    635.0   0.03067   0.00135
    640.0   0.03041   0.00137
    645.0   0.03023   0.00139
    650.0   0.03012   0.00141
    655.0   0.02995   0.00143
    660.0   0.02991   0.00152
    665.0   0.02993   0.00155
    670.0   0.02984   0.00149
    675.0   0.02978   0.00144
    680.0   0.02970   0.00142
    685.0   0.02968   0.00138
    690.0   0.02956   0.00136
    695.0   0.02943   0.00140
    700.0   0.02937   0.00144
    705.0   0.02929   0.00147
    710.0   0.02922   0.00151
    715.0   0.02903   0.00158
    720.0   0.02898   0.00162
    725.0   0.02900   0.00170
    730.0   0.02889   0.00175
    735.0   0.02888   0.00183
    740.0   0.02896   0.00189
    745.0   0.02890   0.00200
    750.0   0.02897   0.00208
    755.0   0.02899   0.00219
    760.0   0.02894   0.00230
    765.0   0.02892   0.00251
    770.0   0.02888   0.00260
    775.0   0.02886   0.00276
    780.0   0.02877   0.00289
    785.0   0.02877   0.00303
    790.0   0.02860   0.00324
    795.0   0.02852   0.00338
    800.0   0.02846   0.00348
    805.0   0.02844   0.00364
    810.0   0.02849   0.00382
    815.0   0.02851   0.00395
    820.0   0.02869   0.00406
    825.0   0.02888   0.00420
    830.0   0.02886   0.00421
    835.0   0.02887   0.00430
    840.0   0.02886   0.00432
    845.0   0.02881   0.00428
    850.0   0.02880   0.00427
    855.0   0.02881   0.00422
    860.0   0.02883   0.00424
    865.0   0.02883   0.00424
    870.0   0.02888   0.00432
    875.0   0.02883   0.00453
    880.0   0.02871   0.00488
    885.0   0.02871   0.00560
    890.0   0.02859   0.00711
    895.0   0.02825   0.01009
    900.0   0.02821   0.01596



 C1MT232V            .ASC                        

 MT-S1S-232                                                              
 Murchison 2-cm chip Spot 1                                              
 No depolarizer was used over the UV range of 320-400 nm                 
 * User: S1K                                                             
 * Research Type: NASA - Foreign, Active Missions, Hayabusa2             
 * NASA PI/CoI or Sponsor: S1S                                           
 * BVC: Visitor                                                          
 * Public Release Date: 07/29/2018                                       
 * Run Mode: All Scan Ranges for Each Sample                             
 * Stage Type: Manual                                                    
 * Spinning: No                                                          
 * Azimuth Angle: 0.0                                                    
 * Aperture Size: 1.5                                                    
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 * Initial Background at Home: 8.451518e-004                             
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 29-JUL-15   Time: 10:03:27
