    52
    370.0   0.02249   0.00935
    380.0   0.02231   0.00636
    390.0   0.02259   0.00297
    400.0   0.02256   0.00176
    410.0   0.02269   0.00114
    420.0   0.02278   0.00082
    430.0   0.02285   0.00066
    440.0   0.02298   0.00058
    450.0   0.02305   0.00051
    460.0   0.02317   0.00047
    470.0   0.02323   0.00044
    480.0   0.02337   0.00039
    490.0   0.02342   0.00039
    500.0   0.02356   0.00045
    510.0   0.02365   0.00043
    520.0   0.02372   0.00042
    530.0   0.02379   0.00040
    540.0   0.02383   0.00039
    550.0   0.02393   0.00039
    560.0   0.02394   0.00038
    570.0   0.02399   0.00037
    580.0   0.02402   0.00038
    590.0   0.02404   0.00038
    600.0   0.02412   0.00038
    610.0   0.02416   0.00041
    620.0   0.02419   0.00043
    630.0   0.02419   0.00044
    640.0   0.02420   0.00045
    650.0   0.02424   0.00050
    660.0   0.02423   0.00042
    670.0   0.02430   0.00043
    680.0   0.02430   0.00043
    690.0   0.02436   0.00043
    700.0   0.02441   0.00046
    710.0   0.02445   0.00048
    720.0   0.02450   0.00054
    730.0   0.02448   0.00056
    740.0   0.02449   0.00061
    750.0   0.02452   0.00066
    760.0   0.02455   0.00074
    770.0   0.02458   0.00083
    780.0   0.02453   0.00092
    790.0   0.02462   0.00104
    800.0   0.02466   0.00115
    810.0   0.02455   0.00128
    820.0   0.02469   0.00138
    830.0   0.02468   0.00147
    840.0   0.02467   0.00149
    850.0   0.02473   0.00149
    860.0   0.02474   0.00152
    870.0   0.02470   0.00153
    880.0   0.02477   0.00180



 CCMP226C            .ASC                        

 MP-TXH-226-C                                                            
 MET 00639 (CM2) 125-250 um / Spectralon at (i,e)=(30,0)                 
 * User: TXH                                                             
 * Research Type: SSERVI, Active Missions, Hayabusa2                     
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary GeoSciences                                      
 * Public Release Date: 09/22/2019                                       
 * Run Mode: All Scan Ranges for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Azimuth Angle: 0.0                                                    
 * Aperture Size: 9.0                                                    
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 * Initial Background at Home: 8.976115e-004                             
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 22-SEP-16   Time: 15:23:12
