    36
    490.0   0.27426
    491.0   0.27506
    492.0   0.27555
    493.0   0.27605
    494.0   0.27690
    495.0   0.27721
    496.0   0.27736
    497.0   0.27779
    498.0   0.27817
    499.0   0.27884
    500.0   0.27839
    501.0   0.27892
    502.0   0.27903
    503.0   0.27860
    504.0   0.27865
    505.0   0.27803
    506.0   0.27719
    507.0   0.27756
    508.0   0.27856
    509.0   0.27950
    510.0   0.28092
    511.0   0.28204
    512.0   0.28300
    513.0   0.28356
    514.0   0.28444
    515.0   0.28600
    516.0   0.28607
    517.0   0.28694
    518.0   0.28738
    519.0   0.28813
    520.0   0.28836
    521.0   0.28886
    522.0   0.28905
    523.0   0.28983
    524.0   0.29044
    525.0   0.29120



 C5MP53      .ASC                        

 MP-TXH-053                                                              
 Kapoeta howardite <25 um                                                
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 15:57:45
