   117
    300.0   0.02513   0.14318
    305.0   0.02445   0.09394
    310.0   0.02491   0.06760
    315.0   0.02502   0.05025
    320.0   0.02545   0.03861
    325.0   0.02587   0.03061
    330.0   0.02602   0.02474
    335.0   0.02642   0.02032
    340.0   0.02685   0.01696
    345.0   0.02726   0.01407
    350.0   0.02758   0.01162
    355.0   0.02785   0.00949
    360.0   0.02802   0.00783
    365.0   0.02806   0.00654
    370.0   0.02804   0.00559
    375.0   0.02806   0.00484
    380.0   0.02814   0.00439
    385.0   0.02818   0.00430
    390.0   0.02825   0.00472
    395.0   0.02828   0.00592
    400.0   0.02830   0.00257
    405.0   0.02829   0.00200
    410.0   0.02827   0.00159
    415.0   0.02823   0.00130
    420.0   0.02824   0.00110
    425.0   0.02828   0.00098
    430.0   0.02830   0.00088
    435.0   0.02831   0.00080
    440.0   0.02834   0.00070
    445.0   0.02836   0.00068
    450.0   0.02837   0.00063
    455.0   0.02839   0.00060
    460.0   0.02839   0.00058
    465.0   0.02840   0.00055
    470.0   0.02840   0.00053
    475.0   0.02842   0.00050
    480.0   0.02843   0.00050
    485.0   0.02845   0.00050
    490.0   0.02847   0.00047
    495.0   0.02851   0.00047
    500.0   0.02854   0.00045
    505.0   0.02856   0.00045
    510.0   0.02859   0.00043
    515.0   0.02865   0.00044
    520.0   0.02868   0.00045
    525.0   0.02873   0.00042
    530.0   0.02878   0.00042
    535.0   0.02883   0.00042
    540.0   0.02886   0.00040
    545.0   0.02888   0.00039
    550.0   0.02890   0.00040
    555.0   0.02889   0.00040
    560.0   0.02891   0.00039
    565.0   0.02890   0.00038
    570.0   0.02891   0.00041
    575.0   0.02888   0.00041
    580.0   0.02889   0.00041
    585.0   0.02886   0.00041
    590.0   0.02885   0.00041
    595.0   0.02886   0.00041
    600.0   0.02889   0.00040
    605.0   0.02891   0.00042
    610.0   0.02896   0.00039
    615.0   0.02900   0.00038
    620.0   0.02903   0.00039
    625.0   0.02908   0.00039
    630.0   0.02910   0.00040
    635.0   0.02913   0.00040
    640.0   0.02914   0.00040
    645.0   0.02915   0.00042
    650.0   0.02914   0.00043
    655.0   0.02914   0.00043
    660.0   0.02912   0.00042
    665.0   0.02911   0.00041
    670.0   0.02910   0.00046
    675.0   0.02909   0.00047
    680.0   0.02907   0.00047
    685.0   0.02906   0.00048
    690.0   0.02905   0.00045
    695.0   0.02904   0.00044
    700.0   0.02902   0.00047
    705.0   0.02903   0.00049
    710.0   0.02904   0.00049
    715.0   0.02902   0.00050
    720.0   0.02900   0.00052
    725.0   0.02900   0.00048
    730.0   0.02899   0.00051
    735.0   0.02898   0.00050
    740.0   0.02899   0.00053
    745.0   0.02902   0.00055
    750.0   0.02903   0.00057
    755.0   0.02905   0.00058
    760.0   0.02909   0.00061
    765.0   0.02912   0.00064
    770.0   0.02914   0.00068
    775.0   0.02918   0.00072
    780.0   0.02922   0.00075
    785.0   0.02924   0.00078
    790.0   0.02927   0.00085
    795.0   0.02930   0.00086
    800.0   0.02932   0.00092
    805.0   0.02935   0.00095
    810.0   0.02937   0.00099
    815.0   0.02939   0.00103
    820.0   0.02942   0.00105
    825.0   0.02944   0.00107
    830.0   0.02948   0.00108
    835.0   0.02952   0.00109
    840.0   0.02955   0.00112
    845.0   0.02959   0.00116
    850.0   0.02963   0.00119
    855.0   0.02963   0.00124
    860.0   0.02965   0.00129
    865.0   0.02965   0.00135
    870.0   0.02964   0.00152
    875.0   0.02964   0.00177
    880.0   0.02958   0.00230



 C1MP111     .ASC                        

 MP-TXH-111                                                              
 Y-86029,61 C1 <125 um                                                   
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/23/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 5-point moving averaged                                                 
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 23-JUN-03   Time: 16:23:26
