    57
    320.0   0.12170   0.06129
    330.0   0.13720   0.03723
    340.0   0.15704   0.02525
    350.0   0.18215   0.01764
    360.0   0.20933   0.01780
    370.0   0.23519   0.00891
    380.0   0.25508   0.00737
    390.0   0.26904   0.00784
    400.0   0.27669   0.00431
    410.0   0.28973   0.00288
    420.0   0.29760   0.00214
    430.0   0.30282   0.00170
    440.0   0.30810   0.00157
    450.0   0.30897   0.00140
    460.0   0.31413   0.00130
    470.0   0.31987   0.00122
    480.0   0.32814   0.00116
    490.0   0.33063   0.00123
    500.0   0.33510   0.00131
    510.0   0.34166   0.00118
    520.0   0.34623   0.00114
    530.0   0.34971   0.00118
    540.0   0.35449   0.00116
    550.0   0.35702   0.00125
    560.0   0.35976   0.00118
    570.0   0.36096   0.00119
    580.0   0.36135   0.00117
    590.0   0.36146   0.00104
    600.0   0.36176   0.00126
    610.0   0.36265   0.00112
    620.0   0.36329   0.00124
    630.0   0.36520   0.00111
    640.0   0.36742   0.00125
    650.0   0.36999   0.00128
    660.0   0.37169   0.00119
    670.0   0.37302   0.00123
    680.0   0.37471   0.00135
    690.0   0.37458   0.00132
    700.0   0.37489   0.00123
    710.0   0.37456   0.00144
    720.0   0.37419   0.00156
    730.0   0.37250   0.00130
    740.0   0.37054   0.00135
    750.0   0.36712   0.00147
    760.0   0.36268   0.00135
    770.0   0.35758   0.00144
    780.0   0.35108   0.00157
    790.0   0.34407   0.00171
    800.0   0.33555   0.00184
    810.0   0.32743   0.00192
    820.0   0.31885   0.00219
    830.0   0.30984   0.00219
    840.0   0.30181   0.00226
    850.0   0.29401   0.00234
    860.0   0.28721   0.00255
    870.0   0.28110   0.00271
    880.0   0.27657   0.00382



 C2OC09C     .ASC                        

 OC-TXH-009-C                                                            
 Olivenza (LL5) <125 um at (30,0)                                        
 * User: TXH                                                             
 * Research Type: NASA-ESA-FSU-Japan-Canada, Active Missions, Proposal Pr
 * NASA PI/CoI or Sponsor:                                               
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 08/30/2008                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: In                                                         
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 30-AUG-05   Time: 15:24:50
