    52
    370.0   0.02985   0.00990
    380.0   0.03205   0.00666
    390.0   0.03314   0.00316
    400.0   0.03427   0.00186
    410.0   0.03530   0.00125
    420.0   0.03656   0.00091
    430.0   0.03772   0.00071
    440.0   0.03872   0.00064
    450.0   0.03956   0.00056
    460.0   0.04023   0.00052
    470.0   0.04100   0.00050
    480.0   0.04192   0.00048
    490.0   0.04258   0.00044
    500.0   0.04328   0.00050
    510.0   0.04403   0.00049
    520.0   0.04451   0.00046
    530.0   0.04478   0.00046
    540.0   0.04501   0.00043
    550.0   0.04522   0.00045
    560.0   0.04523   0.00042
    570.0   0.04516   0.00042
    580.0   0.04505   0.00042
    590.0   0.04487   0.00045
    600.0   0.04453   0.00044
    610.0   0.04420   0.00045
    620.0   0.04383   0.00048
    630.0   0.04352   0.00050
    640.0   0.04323   0.00051
    650.0   0.04278   0.00052
    660.0   0.04239   0.00047
    670.0   0.04217   0.00047
    680.0   0.04205   0.00044
    690.0   0.04181   0.00047
    700.0   0.04168   0.00044
    710.0   0.04142   0.00050
    720.0   0.04138   0.00054
    730.0   0.04124   0.00058
    740.0   0.04114   0.00065
    750.0   0.04115   0.00070
    760.0   0.04126   0.00079
    770.0   0.04122   0.00085
    780.0   0.04147   0.00096
    790.0   0.04154   0.00110
    800.0   0.04168   0.00119
    810.0   0.04175   0.00129
    820.0   0.04180   0.00142
    830.0   0.04169   0.00150
    840.0   0.04171   0.00151
    850.0   0.04171   0.00154
    860.0   0.04148   0.00150
    870.0   0.04139   0.00157
    880.0   0.04116   0.00181



 CBMP198C            .ASC                        

 MP-TXH-198-C                                                            
 ALH 84040 (CM2) 125-250 um / Spectralon at (i,e)=(20,0)                 
 * User: TXH                                                             
 * Research Type: SSERVI, Active Missions, Hayabusa2                     
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary GeoSciences                                      
 * Public Release Date: 09/14/2019                                       
 * Run Mode: All Scan Ranges for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Azimuth Angle: 0.0                                                    
 * Aperture Size: 9.0                                                    
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 * Initial Background at Home: 8.448578e-004                             
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 20.00   Detect Ang:  0.00  Volt: 0.777
 Date: 14-SEP-16   Time: 14:19:19
