    57
    320.0   0.10856   0.09801
    330.0   0.13562   0.05986
    340.0   0.16190   0.04013
    350.0   0.19040   0.02824
    360.0   0.22044   0.01963
    370.0   0.24757   0.01412
    380.0   0.26777   0.01149
    390.0   0.28225   0.01246
    400.0   0.29192   0.00664
    410.0   0.30544   0.00421
    420.0   0.31319   0.00287
    430.0   0.31791   0.00234
    440.0   0.32349   0.00195
    450.0   0.32340   0.00178
    460.0   0.32905   0.00161
    470.0   0.33383   0.00141
    480.0   0.34119   0.00139
    490.0   0.34353   0.00123
    500.0   0.34819   0.00131
    510.0   0.35391   0.00121
    520.0   0.35824   0.00121
    530.0   0.36189   0.00105
    540.0   0.36590   0.00113
    550.0   0.36884   0.00142
    560.0   0.37074   0.00107
    570.0   0.37155   0.00104
    580.0   0.37188   0.00101
    590.0   0.37176   0.00103
    600.0   0.37239   0.00124
    610.0   0.37258   0.00102
    620.0   0.37325   0.00103
    630.0   0.37452   0.00120
    640.0   0.37678   0.00127
    650.0   0.37859   0.00122
    660.0   0.38052   0.00137
    670.0   0.38175   0.00124
    680.0   0.38286   0.00137
    690.0   0.38287   0.00137
    700.0   0.38275   0.00143
    710.0   0.38283   0.00153
    720.0   0.38153   0.00156
    730.0   0.38001   0.00143
    740.0   0.37806   0.00155
    750.0   0.37499   0.00162
    760.0   0.37059   0.00172
    770.0   0.36502   0.00190
    780.0   0.35844   0.00200
    790.0   0.35099   0.00207
    800.0   0.34335   0.00224
    810.0   0.33459   0.00243
    820.0   0.31712   0.00260
    830.0   0.30764   0.00274
    840.0   0.29889   0.00267
    850.0   0.29062   0.00271
    860.0   0.28310   0.00301
    870.0   0.27514   0.00326
    880.0   0.26400   0.00459



 C4OC09C     .ASC                        

 OC-TXH-009-C                                                            
 Olivenza (LL5) <125 um at (10,0)                                        
 * User: TXH                                                             
 * Research Type: NASA-ESA-FSU-Japan-Canada, Active Missions, Proposal Pr
 * NASA PI/CoI or Sponsor:                                               
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 08/31/2008                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: In                                                         
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 10.00   Detect Ang:  0.00  Volt: 0.777
 Date: 31-AUG-05   Time: 12:38:20
