    52
    370.0   0.02635   0.01665
    380.0   0.02834   0.01157
    390.0   0.02907   0.00545
    400.0   0.02952   0.00325
    410.0   0.03029   0.00224
    420.0   0.03147   0.00170
    430.0   0.03234   0.00151
    440.0   0.03330   0.00136
    450.0   0.03406   0.00132
    460.0   0.03474   0.00128
    470.0   0.03548   0.00125
    480.0   0.03634   0.00123
    490.0   0.03707   0.00114
    500.0   0.03779   0.00125
    510.0   0.03850   0.00134
    520.0   0.03907   0.00126
    530.0   0.03946   0.00124
    540.0   0.03980   0.00130
    550.0   0.03997   0.00123
    560.0   0.04025   0.00128
    570.0   0.04032   0.00124
    580.0   0.04024   0.00125
    590.0   0.04007   0.00124
    600.0   0.03994   0.00125
    610.0   0.03975   0.00123
    620.0   0.03949   0.00125
    630.0   0.03918   0.00128
    640.0   0.03893   0.00123
    650.0   0.03875   0.00126
    660.0   0.03839   0.00125
    670.0   0.03816   0.00121
    680.0   0.03813   0.00123
    690.0   0.03792   0.00116
    700.0   0.03789   0.00123
    710.0   0.03774   0.00124
    720.0   0.03783   0.00130
    730.0   0.03782   0.00134
    740.0   0.03797   0.00149
    750.0   0.03810   0.00147
    760.0   0.03810   0.00162
    770.0   0.03829   0.00174
    780.0   0.03863   0.00187
    790.0   0.03884   0.00208
    800.0   0.03907   0.00229
    810.0   0.03897   0.00251
    820.0   0.03917   0.00264
    830.0   0.03913   0.00276
    840.0   0.03928   0.00282
    850.0   0.03904   0.00280
    860.0   0.03878   0.00280
    870.0   0.03832   0.00282
    880.0   0.03716   0.00311



 CFMP198D            .ASC                        

 MP-TXH-198-D                                                            
 ALH 84040 (CM2) 250-500 um / Spectralon at (i,e)=(60,0)                 
 * User: TXH                                                             
 * Research Type: SSERVI, Active Missions, Hayabusa2                     
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary GeoSciences                                      
 * Public Release Date: 09/16/2019                                       
 * Run Mode: All Scan Ranges for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Azimuth Angle: 0.0                                                    
 * Aperture Size: 9.0                                                    
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 * Initial Background at Home: 8.909200e-004                             
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 60.00   Detect Ang:  0.00  Volt: 0.777
 Date: 16-SEP-16   Time: 09:39:43
