   117
    300.0   0.06811   0.15102
    305.0   0.07085   0.09843
    310.0   0.07247   0.07137
    315.0   0.07606   0.05356
    320.0   0.07581   0.04103
    325.0   0.07679   0.03212
    330.0   0.07646   0.02514
    335.0   0.07636   0.02031
    340.0   0.07681   0.01671
    345.0   0.07658   0.01366
    350.0   0.07648   0.01129
    355.0   0.07713   0.00958
    360.0   0.07839   0.00796
    365.0   0.07844   0.00655
    370.0   0.07957   0.00587
    375.0   0.08083   0.00525
    380.0   0.08232   0.00479
    385.0   0.08414   0.00467
    390.0   0.08584   0.00497
    395.0   0.08798   0.00606
    400.0   0.08872   0.00311
    405.0   0.08978   0.00267
    410.0   0.09152   0.00224
    415.0   0.09284   0.00220
    420.0   0.09476   0.00211
    425.0   0.09652   0.00204
    430.0   0.09875   0.00201
    435.0   0.10077   0.00193
    440.0   0.10313   0.00200
    445.0   0.10491   0.00184
    450.0   0.10638   0.00185
    455.0   0.10734   0.00193
    460.0   0.10801   0.00196
    465.0   0.10882   0.00179
    470.0   0.10947   0.00184
    475.0   0.11017   0.00174
    480.0   0.11086   0.00172
    485.0   0.11149   0.00179
    490.0   0.11286   0.00185
    495.0   0.11385   0.00182
    500.0   0.11592   0.00184
    505.0   0.11731   0.00158
    510.0   0.11976   0.00166
    515.0   0.12181   0.00153
    520.0   0.12445   0.00158
    525.0   0.12622   0.00136
    530.0   0.12917   0.00134
    535.0   0.13115   0.00133
    540.0   0.13362   0.00137
    545.0   0.13567   0.00156
    550.0   0.13810   0.00155
    555.0   0.13947   0.00143
    560.0   0.14141   0.00142
    565.0   0.14247   0.00141
    570.0   0.14385   0.00142
    575.0   0.14479   0.00150
    580.0   0.14587   0.00150
    585.0   0.14626   0.00155
    590.0   0.14707   0.00156
    595.0   0.14738   0.00153
    600.0   0.14778   0.00149
    605.0   0.14779   0.00154
    610.0   0.14856   0.00162
    615.0   0.14907   0.00157
    620.0   0.14952   0.00156
    625.0   0.14980   0.00155
    630.0   0.15026   0.00156
    635.0   0.15043   0.00162
    640.0   0.15066   0.00161
    645.0   0.15070   0.00166
    650.0   0.15055   0.00168
    655.0   0.15027   0.00178
    660.0   0.15044   0.00178
    665.0   0.14989   0.00200
    670.0   0.14998   0.00195
    675.0   0.14972   0.00190
    680.0   0.15023   0.00201
    685.0   0.14986   0.00193
    690.0   0.15016   0.00191
    695.0   0.14964   0.00213
    700.0   0.14987   0.00207
    705.0   0.14952   0.00210
    710.0   0.14973   0.00212
    715.0   0.14948   0.00201
    720.0   0.14948   0.00210
    725.0   0.14929   0.00231
    730.0   0.14917   0.00232
    735.0   0.14902   0.00230
    740.0   0.14870   0.00229
    745.0   0.14861   0.00221
    750.0   0.14809   0.00225
    755.0   0.14774   0.00224
    760.0   0.14745   0.00217
    765.0   0.14697   0.00242
    770.0   0.14639   0.00241
    775.0   0.14627   0.00231
    780.0   0.14552   0.00223
    785.0   0.14570   0.00250
    790.0   0.14519   0.00247
    795.0   0.14469   0.00253
    800.0   0.14445   0.00254
    805.0   0.14353   0.00256
    810.0   0.14342   0.00247
    815.0   0.14202   0.00257
    820.0   0.14204   0.00259
    825.0   0.14143   0.00256
    830.0   0.14118   0.00256
    835.0   0.14070   0.00249
    840.0   0.14016   0.00251
    845.0   0.13928   0.00237
    850.0   0.13846   0.00238
    855.0   0.13839   0.00235
    860.0   0.13770   0.00246
    865.0   0.13805   0.00261
    870.0   0.13736   0.00262
    875.0   0.13677   0.00286
    880.0   0.13693   0.00329



 C1MP101     .ASC                        

 MP-TXH-101                                                              
 Y-791538,101 ureilite <125 um                                           
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/16/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 16-JUN-03   Time: 16:21:11
