   117
    300.0   0.05634   0.14858
    305.0   0.05474   0.09595
    310.0   0.05756   0.06933
    315.0   0.06102   0.05221
    320.0   0.06440   0.04073
    325.0   0.06870   0.03250
    330.0   0.07338   0.02574
    335.0   0.07747   0.02070
    340.0   0.08137   0.01703
    345.0   0.08394   0.01392
    350.0   0.08767   0.01171
    355.0   0.09148   0.00968
    360.0   0.09485   0.00784
    365.0   0.09819   0.00683
    370.0   0.10052   0.00581
    375.0   0.10324   0.00517
    380.0   0.10536   0.00480
    385.0   0.10757   0.00472
    390.0   0.10994   0.00508
    395.0   0.11163   0.00619
    400.0   0.11261   0.00302
    405.0   0.11412   0.00255
    410.0   0.11534   0.00225
    415.0   0.11687   0.00202
    420.0   0.11765   0.00191
    425.0   0.11863   0.00184
    430.0   0.11947   0.00180
    435.0   0.12009   0.00176
    440.0   0.12055   0.00175
    445.0   0.12083   0.00157
    450.0   0.12114   0.00163
    455.0   0.12143   0.00167
    460.0   0.12179   0.00164
    465.0   0.12221   0.00162
    470.0   0.12263   0.00161
    475.0   0.12305   0.00162
    480.0   0.12340   0.00165
    485.0   0.12371   0.00166
    490.0   0.12406   0.00170
    495.0   0.12434   0.00165
    500.0   0.12469   0.00176
    505.0   0.12500   0.00173
    510.0   0.12533   0.00166
    515.0   0.12554   0.00162
    520.0   0.12578   0.00159
    525.0   0.12599   0.00164
    530.0   0.12615   0.00166
    535.0   0.12636   0.00168
    540.0   0.12647   0.00171
    545.0   0.12668   0.00166
    550.0   0.12679   0.00163
    555.0   0.12681   0.00163
    560.0   0.12685   0.00161
    565.0   0.12678   0.00165
    570.0   0.12671   0.00171
    575.0   0.12653   0.00164
    580.0   0.12652   0.00163
    585.0   0.12637   0.00154
    590.0   0.12635   0.00149
    595.0   0.12624   0.00163
    600.0   0.12619   0.00158
    605.0   0.12617   0.00148
    610.0   0.12618   0.00155
    615.0   0.12625   0.00151
    620.0   0.12630   0.00154
    625.0   0.12645   0.00158
    630.0   0.12644   0.00159
    635.0   0.12652   0.00151
    640.0   0.12648   0.00155
    645.0   0.12644   0.00156
    650.0   0.12639   0.00151
    655.0   0.12631   0.00158
    660.0   0.12627   0.00157
    665.0   0.12612   0.00157
    670.0   0.12611   0.00150
    675.0   0.12603   0.00150
    680.0   0.12595   0.00156
    685.0   0.12581   0.00153
    690.0   0.12573   0.00150
    695.0   0.12562   0.00151
    700.0   0.12543   0.00149
    705.0   0.12538   0.00153
    710.0   0.12518   0.00156
    715.0   0.12518   0.00162
    720.0   0.12510   0.00154
    725.0   0.12494   0.00151
    730.0   0.12490   0.00151
    735.0   0.12477   0.00154
    740.0   0.12461   0.00151
    745.0   0.12441   0.00164
    750.0   0.12426   0.00159
    755.0   0.12404   0.00151
    760.0   0.12386   0.00155
    765.0   0.12366   0.00165
    770.0   0.12336   0.00165
    775.0   0.12319   0.00165
    780.0   0.12283   0.00167
    785.0   0.12249   0.00168
    790.0   0.12222   0.00164
    795.0   0.12182   0.00172
    800.0   0.12150   0.00171
    805.0   0.12123   0.00175
    810.0   0.12089   0.00182
    815.0   0.12051   0.00183
    820.0   0.12018   0.00180
    825.0   0.11978   0.00186
    830.0   0.11929   0.00193
    835.0   0.11890   0.00193
    840.0   0.11853   0.00190
    845.0   0.11813   0.00192
    850.0   0.11780   0.00190
    855.0   0.11754   0.00197
    860.0   0.11722   0.00204
    865.0   0.11690   0.00209
    870.0   0.11670   0.00217
    875.0   0.11635   0.00233
    880.0   0.11612   0.00276



 C1MP106     .ASC                        

 MP-TXH-106                                                              
 Y-82102,89 C5 <125 um                                                   
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/20/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 23-JUN-03   Time: 10:16:37
