    36
    490.0   0.34353
    491.0   0.34531
    492.0   0.34576
    493.0   0.34664
    494.0   0.34729
    495.0   0.34833
    496.0   0.34837
    497.0   0.34899
    498.0   0.34979
    499.0   0.34987
    500.0   0.34976
    501.0   0.34976
    502.0   0.34959
    503.0   0.34923
    504.0   0.34837
    505.0   0.34678
    506.0   0.34425
    507.0   0.34156
    508.0   0.34136
    509.0   0.34284
    510.0   0.34531
    511.0   0.34759
    512.0   0.34950
    513.0   0.35025
    514.0   0.35269
    515.0   0.35417
    516.0   0.35554
    517.0   0.35631
    518.0   0.35764
    519.0   0.35774
    520.0   0.35844
    521.0   0.35980
    522.0   0.36013
    523.0   0.36094
    524.0   0.36130
    525.0   0.36130



 C5MB96      .ASC                        

 MB-TXH-096-A                                                            
 Padvarninkai eucrite <25 um                                             
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 14:59:21
