   115
    320.0   0.02640   0.00200
    325.0   0.02660   0.00167
    330.0   0.02685   0.00142
    335.0   0.02748   0.00118
    340.0   0.02757   0.00104
    345.0   0.02771   0.00093
    350.0   0.02782   0.00079
    355.0   0.02770   0.00067
    360.0   0.02775   0.00062
    365.0   0.02744   0.00054
    370.0   0.02743   0.00046
    375.0   0.02729   0.00043
    380.0   0.02723   0.00040
    385.0   0.02720   0.00041
    390.0   0.02712   0.00043
    395.0   0.02710   0.00049
    400.0   0.02721   0.00029
    405.0   0.02712   0.00027
    410.0   0.02717   0.00027
    415.0   0.02696   0.00024
    420.0   0.02676   0.00023
    425.0   0.02670   0.00022
    430.0   0.02676   0.00019
    435.0   0.02688   0.00019
    440.0   0.02690   0.00019
    445.0   0.02704   0.00020
    450.0   0.02698   0.00018
    455.0   0.02712   0.00017
    460.0   0.02711   0.00015
    465.0   0.02723   0.00017
    470.0   0.02724   0.00016
    475.0   0.02727   0.00016
    480.0   0.02741   0.00016
    485.0   0.02740   0.00014
    490.0   0.02752   0.00016
    495.0   0.02756   0.00015
    500.0   0.02763   0.00014
    505.0   0.02773   0.00015
    510.0   0.02784   0.00015
    515.0   0.02798   0.00015
    520.0   0.02793   0.00015
    525.0   0.02809   0.00012
    530.0   0.02838   0.00012
    535.0   0.02850   0.00012
    540.0   0.02862   0.00010
    545.0   0.02871   0.00014
    550.0   0.02894   0.00014
    555.0   0.02885   0.00012
    560.0   0.02898   0.00012
    565.0   0.02899   0.00012
    570.0   0.02902   0.00013
    575.0   0.02915   0.00015
    580.0   0.02911   0.00014
    585.0   0.02928   0.00014
    590.0   0.02931   0.00012
    595.0   0.02944   0.00011
    600.0   0.02940   0.00011
    605.0   0.02959   0.00012
    610.0   0.02975   0.00009
    615.0   0.02987   0.00010
    620.0   0.03014   0.00010
    625.0   0.03020   0.00010
    630.0   0.03035   0.00011
    635.0   0.03047   0.00011
    640.0   0.03056   0.00012
    645.0   0.03068   0.00011
    650.0   0.03070   0.00010
    655.0   0.03078   0.00012
    660.0   0.03076   0.00012
    665.0   0.03085   0.00010
    670.0   0.03093   0.00010
    675.0   0.03108   0.00011
    680.0   0.03120   0.00011
    685.0   0.03124   0.00013
    690.0   0.03152   0.00012
    695.0   0.03160   0.00015
    700.0   0.03186   0.00014
    705.0   0.03183   0.00014
    710.0   0.03207   0.00015
    715.0   0.03224   0.00017
    720.0   0.03271   0.00016
    725.0   0.03257   0.00018
    730.0   0.03278   0.00019
    735.0   0.03317   0.00018
    740.0   0.03335   0.00018
    745.0   0.03359   0.00024
    750.0   0.03389   0.00023
    755.0   0.03407   0.00025
    760.0   0.03421   0.00026
    765.0   0.03438   0.00026
    770.0   0.03454   0.00026
    775.0   0.03465   0.00029
    780.0   0.03477   0.00030
    785.0   0.03491   0.00032
    790.0   0.03492   0.00032
    795.0   0.03511   0.00033
    800.0   0.03509   0.00034
    805.0   0.03531   0.00033
    810.0   0.03545   0.00034
    815.0   0.03541   0.00036
    820.0   0.03581   0.00035
    825.0   0.03562   0.00038
    830.0   0.03583   0.00036
    835.0   0.03584   0.00038
    840.0   0.03586   0.00039
    845.0   0.03606   0.00038
    850.0   0.03608   0.00043
    855.0   0.03641   0.00040
    860.0   0.03634   0.00041
    865.0   0.03662   0.00039
    870.0   0.03674   0.00043
    875.0   0.03678   0.00047
    880.0   0.03689   0.00052
    885.0   0.03679   0.00062
    890.0   0.03663   0.00080



 C5MT11      .ASC                        

 MT-MEZ-011                                                              
 Tagish Lake (ET01-B) <125 um at (6,-6) geometry                         
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Origins of Solar Systems,              
 * NASA PI/CoI or Sponsor: MEZ                                           
 * BVC: Visitor                                                          
 * Public Release Date: 05/17/2004                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang:  6.00   Detect Ang: -6.00  Volt: 0.777
 Date: 18-MAY-01   Time: 08:14:21
