   151
    600.0   0.16835   0.00368
    610.0   0.16812   0.00355
    620.0   0.16823   0.00322
    630.0   0.16842   0.00312
    640.0   0.16971   0.00246
    650.0   0.17033   0.00231
    660.0   0.17085   0.00198
    670.0   0.17118   0.00220
    680.0   0.17165   0.00221
    690.0   0.17157   0.00237
    700.0   0.17107   0.00224
    710.0   0.17057   0.00249
    720.0   0.17041   0.00267
    730.0   0.16904   0.00312
    740.0   0.16682   0.00310
    750.0   0.16501   0.00356
    760.0   0.16185   0.00364
    770.0   0.15846   0.00405
    780.0   0.15373   0.00421
    790.0   0.14919   0.00428
    800.0   0.14510   0.00449
    810.0   0.14039   0.00422
    820.0   0.13590   0.00451
    830.0   0.13172   0.00432
    840.0   0.12753   0.00410
    850.0   0.12455   0.00366
    860.0   0.12181   0.00329
    870.0   0.11833   0.00266
    880.0   0.11586   0.00237
    890.0   0.11365   0.00208
    900.0   0.11166   0.00181
    910.0   0.11044   0.00209
    920.0   0.10892   0.00190
    930.0   0.10801   0.00164
    940.0   0.10719   0.00170
    950.0   0.10654   0.00140
    960.0   0.10607   0.00175
    970.0   0.10553   0.00166
    980.0   0.10534   0.00167
    990.0   0.10568   0.00162
   1000.0   0.10563   0.00156
   1010.0   0.10611   0.00146
   1020.0   0.10646   0.00178
   1030.0   0.10677   0.00161
   1040.0   0.10760   0.00155
   1050.0   0.10825   0.00171
   1060.0   0.10884   0.00173
   1070.0   0.10972   0.00158
   1080.0   0.11053   0.00167
   1090.0   0.11184   0.00158
   1100.0   0.11368   0.00141
   1110.0   0.11510   0.00134
   1120.0   0.11670   0.00152
   1130.0   0.11803   0.00155
   1140.0   0.11956   0.00163
   1150.0   0.12081   0.00172
   1160.0   0.12178   0.00155
   1170.0   0.12269   0.00161
   1180.0   0.12312   0.00153
   1190.0   0.12380   0.00156
   1200.0   0.12436   0.00153
   1210.0   0.12493   0.00168
   1220.0   0.12508   0.00157
   1230.0   0.12467   0.00148
   1240.0   0.12520   0.00168
   1250.0   0.12578   0.00143
   1260.0   0.12608   0.00121
   1270.0   0.12668   0.00108
   1280.0   0.12761   0.00132
   1290.0   0.12819   0.00107
   1300.0   0.12900   0.00139
   1310.0   0.13011   0.00123
   1320.0   0.13110   0.00107
   1330.0   0.13219   0.00119
   1340.0   0.13324   0.00106
   1350.0   0.13459   0.00122
   1360.0   0.13562   0.00163
   1370.0   0.13672   0.00157
   1380.0   0.13809   0.00157
   1390.0   0.13912   0.00135
   1400.0   0.13993   0.00145
   1410.0   0.14096   0.00140
   1420.0   0.14206   0.00143
   1430.0   0.14264   0.00134
   1440.0   0.14396   0.00128
   1450.0   0.14514   0.00152
   1460.0   0.14557   0.00137
   1470.0   0.14655   0.00153
   1480.0   0.14706   0.00131
   1490.0   0.14761   0.00132
   1500.0   0.14762   0.00120
   1510.0   0.14828   0.00156
   1520.0   0.14823   0.00138
   1530.0   0.14851   0.00150
   1540.0   0.14855   0.00137
   1550.0   0.14818   0.00153
   1560.0   0.14830   0.00176
   1570.0   0.14757   0.00136
   1580.0   0.14766   0.00130
   1590.0   0.14706   0.00151
   1600.0   0.14648   0.00142
   1610.0   0.14607   0.00144
   1620.0   0.14515   0.00174
   1630.0   0.14427   0.00137
   1640.0   0.14367   0.00152
   1650.0   0.14295   0.00141
   1660.0   0.14206   0.00155
   1670.0   0.14128   0.00182
   1680.0   0.14028   0.00147
   1690.0   0.13955   0.00155
   1700.0   0.13867   0.00168
   1710.0   0.13737   0.00157
   1720.0   0.13642   0.00172
   1730.0   0.13554   0.00173
   1740.0   0.13428   0.00171
   1750.0   0.13329   0.00160
   1760.0   0.13205   0.00147
   1770.0   0.13112   0.00149
   1780.0   0.13027   0.00150
   1790.0   0.12954   0.00154
   1800.0   0.12847   0.00171
   1810.0   0.12696   0.00148
   1820.0   0.12614   0.00153
   1830.0   0.12532   0.00143
   1840.0   0.12568   0.00161
   1850.0   0.12473   0.00158
   1860.0   0.12444   0.00156
   1870.0   0.12360   0.00177
   1880.0   0.12246   0.00145
   1890.0   0.12162   0.00153
   1900.0   0.12151   0.00171
   1910.0   0.12094   0.00143
   1920.0   0.12065   0.00155
   1930.0   0.12100   0.00185
   1940.0   0.12029   0.00148
   1950.0   0.11991   0.00146
   1960.0   0.11988   0.00145
   1970.0   0.11950   0.00150
   1980.0   0.11950   0.00142
   1990.0   0.12000   0.00169
   2000.0   0.11992   0.00175
   2010.0   0.11980   0.00140
   2020.0   0.11999   0.00148
   2030.0   0.12035   0.00149
   2040.0   0.12004   0.00174
   2050.0   0.12025   0.00156
   2060.0   0.12078   0.00154
   2070.0   0.12098   0.00163
   2080.0   0.12084   0.00167
   2090.0   0.12144   0.00161
   2100.0   0.12210   0.00186



 C3OC10B             .ASC                        

 OC-TXH-010-B                                                            
 Alta'ameem 125-500 um                                                   
 (46, 23) / Spectralon (30, 0)                                           
 * User: TXH                                                             
 * Research Type: Active Missions, DDAP, Hayabusa,                       
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 05/11/2009                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 11.0 mm                                                
 * Scrambler: In                                                         
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 11-MAY-06   Time: 16:19:06
