       447
    320.00   .086909   .009242
    325.00   .088863   .007290
    330.00   .092779   .006333
    335.00   .097661   .006236
    340.00   .103018   .006616
    345.00   .108719   .006475
    350.00   .115133   .004660
    355.00   .121829   .003042
    360.00   .129667   .002210
    365.00   .137639   .002039
    370.00   .146038   .001839
    375.00   .153849   .001843
    380.00   .161016   .001710
    385.00   .166980   .002160
    390.00   .171398   .001825
    395.00   .176114   .001770
    400.00   .181106   .002512
    405.00   .185255   .002319
    410.00   .188701   .002232
    415.00   .192678   .002154
    420.00   .195867   .001991
    425.00   .196837   .002118
    430.00   .199124   .001940
    435.00   .202643   .002029
    440.00   .205126   .001882
    445.00   .207830   .002041
    450.00   .209901   .001953
    455.00   .211997   .001894
    460.00   .213733   .001721
    465.00   .215412   .001694
    470.00   .216841   .001865
    475.00   .218495   .001724
    480.00   .219827   .001844
    485.00   .221757   .001796
    490.00   .223768   .001616
    495.00   .226555   .001616
    500.00   .227825   .001728
    505.00   .223914   .001545
    510.00   .227816   .001543
    515.00   .233799   .001869
    520.00   .237757   .001652
    525.00   .239882   .001630
    530.00   .241262   .001715
    535.00   .242401   .001747
    540.00   .242633   .001691
    545.00   .242464   .001528
    550.00   .242600   .001596
    555.00   .244870   .001776
    560.00   .247095   .001675
    565.00   .248469   .001550
    570.00   .249339   .001615
    575.00   .250492   .001612
    580.00   .251020   .001463
    585.00   .251730   .001698
    590.00   .252276   .001778
    595.00   .253347   .001485
    600.00   .253558   .001512
    605.00   .254880   .001599
    610.00   .255641   .001556
    615.00   .256206   .001830
    620.00   .256815   .001766
    625.00   .258697   .001615
    630.00   .259090   .001723
    635.00   .260056   .001840
    640.00   .261296   .001757
    645.00   .262089   .001879
    650.00   .263393   .001741
    655.00   .264019   .001898
    660.00   .264994   .001742
    665.00   .265944   .001756
    670.00   .267296   .001920
    675.00   .268253   .001847
    680.00   .269049   .002011
    685.00   .269826   .001966
    690.00   .271087   .001878
    695.00   .271722   .001998
    700.00   .272703   .001852
    705.00   .273974   .001998
    710.00   .275008   .002072
    715.00   .275725   .001949
    720.00   .276343   .001932
    725.00   .276541   .002095
    730.00   .276884   .001920
    735.00   .276156   .001943
    740.00   .275301   .002237
    745.00   .274525   .002214
    750.00   .272875   .002206
    755.00   .270644   .002143
    760.00   .267932   .002379
    765.00   .264199   .002585
    770.00   .260390   .002481
    775.00   .255937   .002682
    780.00   .250541   .002571
