    52
    370.0   0.02578   0.01239
    380.0   0.02684   0.00849
    390.0   0.02784   0.00402
    400.0   0.02852   0.00243
    410.0   0.02946   0.00169
    420.0   0.03033   0.00128
    430.0   0.03136   0.00111
    440.0   0.03210   0.00103
    450.0   0.03284   0.00106
    460.0   0.03347   0.00097
    470.0   0.03410   0.00093
    480.0   0.03485   0.00097
    490.0   0.03553   0.00093
    500.0   0.03611   0.00096
    510.0   0.03672   0.00098
    520.0   0.03705   0.00095
    530.0   0.03747   0.00094
    540.0   0.03769   0.00095
    550.0   0.03793   0.00092
    560.0   0.03795   0.00096
    570.0   0.03800   0.00093
    580.0   0.03792   0.00093
    590.0   0.03773   0.00087
    600.0   0.03751   0.00090
    610.0   0.03729   0.00096
    620.0   0.03703   0.00095
    630.0   0.03675   0.00091
    640.0   0.03648   0.00093
    650.0   0.03622   0.00096
    660.0   0.03611   0.00088
    670.0   0.03584   0.00096
    680.0   0.03564   0.00089
    690.0   0.03544   0.00088
    700.0   0.03526   0.00094
    710.0   0.03520   0.00097
    720.0   0.03512   0.00097
    730.0   0.03515   0.00099
    740.0   0.03518   0.00102
    750.0   0.03524   0.00114
    760.0   0.03527   0.00121
    770.0   0.03549   0.00125
    780.0   0.03559   0.00142
    790.0   0.03579   0.00159
    800.0   0.03586   0.00169
    810.0   0.03604   0.00186
    820.0   0.03617   0.00191
    830.0   0.03617   0.00205
    840.0   0.03623   0.00209
    850.0   0.03623   0.00208
    860.0   0.03600   0.00209
    870.0   0.03617   0.00219
    880.0   0.03602   0.00244



 CEMP198D            .ASC                        

 MP-TXH-198-D                                                            
 ALH 84040 (CM2) 250-500 um / Spectralon at (i,e)=(50,0)                 
 * User: TXH                                                             
 * Research Type: SSERVI, Active Missions, Hayabusa2                     
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary GeoSciences                                      
 * Public Release Date: 09/15/2019                                       
 * Run Mode: All Scan Ranges for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Azimuth Angle: 0.0                                                    
 * Aperture Size: 9.0                                                    
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 * Initial Background at Home: 8.805430e-004                             
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 50.00   Detect Ang:  0.00  Volt: 0.777
 Date: 15-SEP-16   Time: 14:58:34
