   117
    300.0   0.05326   0.14982
    305.0   0.05464   0.09901
    310.0   0.05598   0.07109
    315.0   0.05783   0.05313
    320.0   0.05951   0.04125
    325.0   0.06186   0.03284
    330.0   0.06403   0.02619
    335.0   0.06625   0.02095
    340.0   0.06810   0.01707
    345.0   0.06988   0.01412
    350.0   0.07162   0.01151
    355.0   0.07359   0.00973
    360.0   0.07585   0.00811
    365.0   0.07757   0.00660
    370.0   0.07865   0.00585
    375.0   0.08066   0.00519
    380.0   0.08268   0.00475
    385.0   0.08442   0.00467
    390.0   0.08601   0.00504
    395.0   0.08745   0.00620
    400.0   0.08956   0.00292
    405.0   0.09121   0.00237
    410.0   0.09277   0.00199
    415.0   0.09431   0.00177
    420.0   0.09563   0.00165
    425.0   0.09698   0.00157
    430.0   0.09816   0.00150
    435.0   0.09921   0.00145
    440.0   0.10005   0.00146
    445.0   0.10057   0.00139
    450.0   0.10111   0.00137
    455.0   0.10175   0.00142
    460.0   0.10222   0.00144
    465.0   0.10276   0.00136
    470.0   0.10326   0.00141
    475.0   0.10365   0.00132
    480.0   0.10432   0.00131
    485.0   0.10464   0.00142
    490.0   0.10541   0.00133
    495.0   0.10587   0.00140
    500.0   0.10650   0.00140
    505.0   0.10709   0.00136
    510.0   0.10765   0.00141
    515.0   0.10834   0.00141
    520.0   0.10870   0.00146
    525.0   0.10927   0.00139
    530.0   0.10959   0.00140
    535.0   0.11016   0.00144
    540.0   0.11041   0.00145
    545.0   0.11072   0.00146
    550.0   0.11081   0.00143
    555.0   0.11114   0.00151
    560.0   0.11140   0.00145
    565.0   0.11165   0.00147
    570.0   0.11160   0.00144
    575.0   0.11187   0.00152
    580.0   0.11183   0.00146
    585.0   0.11195   0.00150
    590.0   0.11199   0.00147
    595.0   0.11216   0.00144
    600.0   0.11214   0.00144
    605.0   0.11255   0.00149
    610.0   0.11252   0.00151
    615.0   0.11270   0.00151
    620.0   0.11266   0.00147
    625.0   0.11297   0.00150
    630.0   0.11302   0.00152
    635.0   0.11306   0.00149
    640.0   0.11303   0.00143
    645.0   0.11320   0.00147
    650.0   0.11331   0.00150
    655.0   0.11335   0.00151
    660.0   0.11349   0.00152
    665.0   0.11361   0.00146
    670.0   0.11365   0.00146
    675.0   0.11380   0.00154
    680.0   0.11389   0.00148
    685.0   0.11399   0.00150
    690.0   0.11401   0.00150
    695.0   0.11410   0.00149
    700.0   0.11419   0.00153
    705.0   0.11428   0.00153
    710.0   0.11436   0.00155
    715.0   0.11447   0.00156
    720.0   0.11461   0.00159
    725.0   0.11435   0.00161
    730.0   0.11450   0.00153
    735.0   0.11454   0.00156
    740.0   0.11452   0.00164
    745.0   0.11460   0.00156
    750.0   0.11453   0.00161
    755.0   0.11460   0.00162
    760.0   0.11434   0.00163
    765.0   0.11455   0.00170
    770.0   0.11444   0.00161
    775.0   0.11432   0.00164
    780.0   0.11435   0.00167
    785.0   0.11418   0.00172
    790.0   0.11400   0.00173
    795.0   0.11390   0.00174
    800.0   0.11385   0.00175
    805.0   0.11361   0.00180
    810.0   0.11339   0.00182
    815.0   0.11316   0.00182
    820.0   0.11279   0.00180
    825.0   0.11245   0.00186
    830.0   0.11225   0.00183
    835.0   0.11179   0.00185
    840.0   0.11144   0.00197
    845.0   0.11118   0.00196
    850.0   0.11073   0.00198
    855.0   0.11022   0.00195
    860.0   0.11002   0.00198
    865.0   0.10956   0.00210
    870.0   0.10898   0.00212
    875.0   0.10855   0.00235
    880.0   0.10804   0.00284



 C1MP109     .ASC                        

 MP-TXH-109                                                              
 A-882113,86 C4 <125 um                                                  
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/20/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 20-JUN-03   Time: 18:44:08
