   117
    300.0   0.05869   0.14825
    305.0   0.05750   0.09566
    310.0   0.05834   0.06921
    315.0   0.06212   0.05222
    320.0   0.06596   0.04064
    325.0   0.07128   0.03251
    330.0   0.07547   0.02573
    335.0   0.08005   0.02066
    340.0   0.08318   0.01709
    345.0   0.08613   0.01387
    350.0   0.08976   0.01177
    355.0   0.09358   0.00974
    360.0   0.09667   0.00796
    365.0   0.09918   0.00701
    370.0   0.10189   0.00605
    375.0   0.10434   0.00543
    380.0   0.10653   0.00501
    385.0   0.10860   0.00504
    390.0   0.11045   0.00535
    395.0   0.11226   0.00644
    400.0   0.11262   0.00353
    405.0   0.11350   0.00317
    410.0   0.11435   0.00284
    415.0   0.11487   0.00266
    420.0   0.11535   0.00260
    425.0   0.11603   0.00277
    430.0   0.11668   0.00266
    435.0   0.11715   0.00277
    440.0   0.11753   0.00258
    445.0   0.11769   0.00235
    450.0   0.11770   0.00265
    455.0   0.11761   0.00225
    460.0   0.11770   0.00216
    465.0   0.11772   0.00215
    470.0   0.11784   0.00244
    475.0   0.11786   0.00229
    480.0   0.11790   0.00214
    485.0   0.11786   0.00203
    490.0   0.11782   0.00174
    495.0   0.11795   0.00201
    500.0   0.11815   0.00181
    505.0   0.11839   0.00197
    510.0   0.11863   0.00169
    515.0   0.11874   0.00158
    520.0   0.11875   0.00152
    525.0   0.11883   0.00138
    530.0   0.11890   0.00125
    535.0   0.11916   0.00137
    540.0   0.11957   0.00146
    545.0   0.11997   0.00141
    550.0   0.12028   0.00144
    555.0   0.12049   0.00148
    560.0   0.12049   0.00150
    565.0   0.12039   0.00180
    570.0   0.12030   0.00190
    575.0   0.12007   0.00204
    580.0   0.11992   0.00192
    585.0   0.11972   0.00209
    590.0   0.11953   0.00206
    595.0   0.11927   0.00190
    600.0   0.11917   0.00183
    605.0   0.11903   0.00191
    610.0   0.11895   0.00201
    615.0   0.11890   0.00200
    620.0   0.11889   0.00213
    625.0   0.11887   0.00224
    630.0   0.11889   0.00213
    635.0   0.11883   0.00249
    640.0   0.11877   0.00242
    645.0   0.11869   0.00232
    650.0   0.11861   0.00225
    655.0   0.11848   0.00234
    660.0   0.11845   0.00226
    665.0   0.11845   0.00245
    670.0   0.11846   0.00228
    675.0   0.11840   0.00210
    680.0   0.11830   0.00212
    685.0   0.11816   0.00219
    690.0   0.11795   0.00216
    695.0   0.11775   0.00222
    700.0   0.11745   0.00233
    705.0   0.11733   0.00199
    710.0   0.11717   0.00214
    715.0   0.11712   0.00202
    720.0   0.11702   0.00198
    725.0   0.11708   0.00184
    730.0   0.11704   0.00184
    735.0   0.11702   0.00182
    740.0   0.11695   0.00196
    745.0   0.11693   0.00204
    750.0   0.11684   0.00213
    755.0   0.11674   0.00202
    760.0   0.11670   0.00200
    765.0   0.11647   0.00200
    770.0   0.11618   0.00204
    775.0   0.11609   0.00196
    780.0   0.11587   0.00209
    785.0   0.11568   0.00205
    790.0   0.11571   0.00211
    795.0   0.11564   0.00209
    800.0   0.11536   0.00209
    805.0   0.11511   0.00219
    810.0   0.11477   0.00206
    815.0   0.11428   0.00227
    820.0   0.11388   0.00214
    825.0   0.11343   0.00211
    830.0   0.11299   0.00203
    835.0   0.11256   0.00212
    840.0   0.11221   0.00201
    845.0   0.11180   0.00207
    850.0   0.11145   0.00208
    855.0   0.11112   0.00219
    860.0   0.11077   0.00203
    865.0   0.11039   0.00208
    870.0   0.11016   0.00219
    875.0   0.10987   0.00239
    880.0   0.10980   0.00268



 C1MP107     .ASC                        

 MP-TXH-107                                                              
 Y-82103,90 C5 <125 um                                                   
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/20/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 23-JUN-03   Time: 10:17:20
