   117
    300.0   0.25881   0.15701
    305.0   0.26806   0.10203
    310.0   0.27123   0.07245
    315.0   0.27225   0.05380
    320.0   0.27209   0.04083
    325.0   0.27514   0.03294
    330.0   0.27572   0.02613
    335.0   0.27639   0.02174
    340.0   0.27867   0.01810
    345.0   0.28105   0.01513
    350.0   0.28410   0.01256
    355.0   0.28409   0.01054
    360.0   0.28742   0.00908
    365.0   0.28840   0.00748
    370.0   0.28967   0.00694
    375.0   0.29200   0.00600
    380.0   0.29321   0.00592
    385.0   0.29513   0.00581
    390.0   0.29594   0.00608
    395.0   0.29709   0.00718
    400.0   0.30077   0.00434
    405.0   0.30237   0.00403
    410.0   0.30514   0.00371
    415.0   0.30729   0.00362
    420.0   0.31043   0.00349
    425.0   0.31483   0.00353
    430.0   0.32030   0.00328
    435.0   0.32943   0.00339
    440.0   0.33859   0.00350
    445.0   0.34898   0.00378
    450.0   0.35762   0.00348
    455.0   0.36554   0.00376
    460.0   0.37206   0.00368
    465.0   0.37722   0.00391
    470.0   0.38242   0.00388
    475.0   0.38659   0.00411
    480.0   0.39085   0.00394
    485.0   0.39453   0.00392
    490.0   0.39878   0.00417
    495.0   0.40220   0.00399
    500.0   0.40633   0.00407
    505.0   0.41071   0.00412
    510.0   0.41471   0.00413
    515.0   0.41853   0.00398
    520.0   0.42281   0.00386
    525.0   0.42746   0.00416
    530.0   0.43139   0.00434
    535.0   0.43619   0.00433
    540.0   0.43954   0.00426
    545.0   0.44342   0.00407
    550.0   0.44680   0.00442
    555.0   0.45019   0.00425
    560.0   0.45397   0.00430
    565.0   0.45719   0.00439
    570.0   0.45960   0.00448
    575.0   0.46286   0.00444
    580.0   0.46438   0.00429
    585.0   0.46755   0.00449
    590.0   0.46936   0.00433
    595.0   0.47148   0.00446
    600.0   0.47329   0.00440
    605.0   0.47575   0.00439
    610.0   0.47657   0.00451
    615.0   0.47804   0.00446
    620.0   0.47913   0.00439
    625.0   0.48099   0.00451
    630.0   0.48264   0.00451
    635.0   0.48386   0.00421
    640.0   0.48535   0.00439
    645.0   0.48694   0.00452
    650.0   0.48832   0.00456
    655.0   0.49036   0.00464
    660.0   0.49129   0.00459
    665.0   0.49339   0.00456
    670.0   0.49448   0.00451
    675.0   0.49669   0.00463
    680.0   0.49740   0.00466
    685.0   0.49867   0.00449
    690.0   0.49933   0.00487
    695.0   0.50080   0.00477
    700.0   0.50093   0.00470
    705.0   0.50216   0.00479
    710.0   0.50223   0.00440
    715.0   0.50337   0.00474
    720.0   0.50362   0.00441
    725.0   0.50323   0.00453
    730.0   0.50407   0.00441
    735.0   0.50422   0.00447
    740.0   0.50491   0.00444
    745.0   0.50569   0.00482
    750.0   0.50640   0.00484
    755.0   0.50658   0.00461
    760.0   0.50804   0.00455
    765.0   0.50850   0.00469
    770.0   0.50943   0.00479
    775.0   0.50964   0.00467
    780.0   0.51081   0.00484
    785.0   0.51146   0.00452
    790.0   0.51186   0.00485
    795.0   0.51341   0.00489
    800.0   0.51300   0.00475
    805.0   0.51473   0.00482
    810.0   0.51486   0.00485
    815.0   0.51616   0.00485
    820.0   0.51656   0.00467
    825.0   0.51688   0.00472
    830.0   0.51794   0.00490
    835.0   0.51779   0.00489
    840.0   0.51924   0.00480
    845.0   0.51884   0.00494
    850.0   0.51974   0.00508
    855.0   0.51937   0.00485
    860.0   0.52046   0.00504
    865.0   0.52021   0.00507
    870.0   0.52030   0.00504
    875.0   0.52104   0.00516
    880.0   0.52011   0.00555



 C1MP105     .ASC                        

 MP-TXH-105                                                              
 Y-793592,101 Aubrite <125 um                                            
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/17/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 18-JUN-03   Time: 17:11:09
