   111
    600.0   0.27341   0.00508
    610.0   0.27287   0.00509
    620.0   0.27357   0.00454
    630.0   0.27437   0.00414
    640.0   0.27586   0.00347
    650.0   0.27755   0.00341
    660.0   0.27950   0.00323
    670.0   0.28034   0.00319
    680.0   0.28216   0.00330
    690.0   0.28253   0.00327
    700.0   0.28339   0.00317
    710.0   0.28344   0.00351
    720.0   0.28399   0.00365
    730.0   0.28271   0.00454
    740.0   0.28033   0.00445
    750.0   0.27855   0.00541
    760.0   0.27345   0.00531
    770.0   0.26903   0.00553
    780.0   0.26473   0.00585
    790.0   0.25869   0.00592
    800.0   0.25062   0.00630
    810.0   0.24169   0.00648
    820.0   0.23432   0.00690
    830.0   0.22776   0.00611
    840.0   0.21884   0.00585
    850.0   0.21311   0.00541
    860.0   0.20707   0.00465
    870.0   0.20203   0.00396
    880.0   0.19672   0.00346
    890.0   0.19413   0.00352
    900.0   0.19018   0.00287
    910.0   0.18739   0.00287
    920.0   0.18606   0.00290
    930.0   0.18472   0.00257
    940.0   0.18317   0.00227
    950.0   0.18317   0.00220
    960.0   0.18430   0.00240
    970.0   0.18477   0.00251
    980.0   0.18686   0.00207
    990.0   0.18784   0.00198
   1000.0   0.18927   0.00220
   1010.0   0.19124   0.00170
   1020.0   0.19344   0.00222
   1030.0   0.19477   0.00219
   1040.0   0.19664   0.00202
   1050.0   0.19872   0.00205
   1060.0   0.19994   0.00200
   1070.0   0.20235   0.00174
   1080.0   0.20520   0.00211
   1090.0   0.20809   0.00183
   1100.0   0.21108   0.00189
   1110.0   0.21430   0.00159
   1120.0   0.21763   0.00192
   1130.0   0.22127   0.00192
   1140.0   0.22386   0.00164
   1150.0   0.22589   0.00192
   1160.0   0.22797   0.00226
   1170.0   0.23072   0.00217
   1180.0   0.23211   0.00222
   1190.0   0.23347   0.00230
   1200.0   0.23429   0.00237
   1210.0   0.23637   0.00199
   1220.0   0.23707   0.00241
   1230.0   0.23821   0.00232
   1240.0   0.23954   0.00172
   1250.0   0.24003   0.00175
   1260.0   0.24135   0.00185
   1270.0   0.24284   0.00184
   1280.0   0.24413   0.00187
   1290.0   0.24480   0.00165
   1300.0   0.24692   0.00210
   1310.0   0.24825   0.00157
   1320.0   0.25084   0.00196
   1330.0   0.25190   0.00176
   1340.0   0.25439   0.00220
   1350.0   0.25595   0.00201
   1360.0   0.25802   0.00193
   1370.0   0.25982   0.00165
   1380.0   0.26135   0.00256
   1390.0   0.26332   0.00158
   1400.0   0.26546   0.00210
   1410.0   0.26739   0.00224
   1420.0   0.26925   0.00232
   1430.0   0.27214   0.00231
   1440.0   0.27344   0.00180
   1450.0   0.27446   0.00253
   1460.0   0.27696   0.00222
   1470.0   0.27715   0.00220
   1480.0   0.27874   0.00223
   1490.0   0.27939   0.00207
   1500.0   0.27964   0.00184
   1510.0   0.28022   0.00237
   1520.0   0.28102   0.00193
   1530.0   0.28173   0.00245
   1540.0   0.28128   0.00238
   1550.0   0.28077   0.00216
   1560.0   0.28099   0.00231
   1570.0   0.28007   0.00194
   1580.0   0.27977   0.00233
   1590.0   0.27905   0.00250
   1600.0   0.27810   0.00218
   1610.0   0.27712   0.00256
   1620.0   0.27598   0.00243
   1630.0   0.27472   0.00200
   1640.0   0.27371   0.00251
   1650.0   0.27182   0.00236
   1660.0   0.27109   0.00213
   1670.0   0.26980   0.00268
   1680.0   0.26822   0.00280
   1690.0   0.26754   0.00226
   1700.0   0.26567   0.00207



 C3OC10C             .ASC                        

 OC-TXH-010-C                                                            
 Alta'ameem (LL5) <125 um (remake)                                       
 (21, 0) / Spectralon (30, 0)                                            
 * User: TXH                                                             
 * Research Type: Active Missions, DDAP, Hayabusa,                       
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 05/15/2009                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: In                                                         
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 21.00   Detect Ang:  0.00  Volt: 0.777
 Date: 15-MAY-06   Time: 15:35:45
