    52
    370.0   0.02604   0.01645
    380.0   0.02797   0.01133
    390.0   0.02949   0.00533
    400.0   0.03003   0.00312
    410.0   0.03101   0.00206
    420.0   0.03200   0.00153
    430.0   0.03298   0.00124
    440.0   0.03394   0.00107
    450.0   0.03470   0.00097
    460.0   0.03540   0.00093
    470.0   0.03618   0.00084
    480.0   0.03700   0.00082
    490.0   0.03781   0.00081
    500.0   0.03848   0.00094
    510.0   0.03919   0.00089
    520.0   0.03970   0.00090
    530.0   0.04000   0.00087
    540.0   0.04035   0.00088
    550.0   0.04053   0.00084
    560.0   0.04067   0.00084
    570.0   0.04066   0.00082
    580.0   0.04056   0.00082
    590.0   0.04045   0.00086
    600.0   0.04023   0.00085
    610.0   0.03999   0.00086
    620.0   0.03975   0.00085
    630.0   0.03948   0.00090
    640.0   0.03920   0.00088
    650.0   0.03898   0.00097
    660.0   0.03872   0.00084
    670.0   0.03858   0.00084
    680.0   0.03850   0.00082
    690.0   0.03830   0.00084
    700.0   0.03824   0.00088
    710.0   0.03816   0.00092
    720.0   0.03804   0.00100
    730.0   0.03814   0.00108
    740.0   0.03804   0.00116
    750.0   0.03823   0.00127
    760.0   0.03832   0.00142
    770.0   0.03857   0.00155
    780.0   0.03877   0.00171
    790.0   0.03898   0.00197
    800.0   0.03931   0.00211
    810.0   0.03925   0.00236
    820.0   0.03925   0.00256
    830.0   0.03930   0.00267
    840.0   0.03934   0.00273
    850.0   0.03927   0.00271
    860.0   0.03893   0.00269
    870.0   0.03861   0.00272
    880.0   0.03795   0.00306



 CFMP198C            .ASC                        

 MP-TXH-198-C                                                            
 ALH 84040 (CM2) 125-250 um / Spectralon at (i,e)=(60,0)                 
 * User: TXH                                                             
 * Research Type: SSERVI, Active Missions, Hayabusa2                     
 * NASA PI/CoI or Sponsor: TXH                                           
 * BVC: Brown Planetary GeoSciences                                      
 * Public Release Date: 09/16/2019                                       
 * Run Mode: All Scan Ranges for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Azimuth Angle: 0.0                                                    
 * Aperture Size: 9.0                                                    
 * Scrambler: In                                                         
 * Depolarizer: In                                                       
 * Initial Background at Home: 8.909200e-004                             
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 60.00   Detect Ang:  0.00  Volt: 0.777
 Date: 16-SEP-16   Time: 09:39:43
