   117
    300.0   0.02651   0.14543
    305.0   0.02562   0.09535
    310.0   0.02473   0.06834
    315.0   0.02412   0.05067
    320.0   0.02430   0.03882
    325.0   0.02461   0.03069
    330.0   0.02520   0.02474
    335.0   0.02573   0.02041
    340.0   0.02608   0.01692
    345.0   0.02654   0.01397
    350.0   0.02697   0.01154
    355.0   0.02738   0.00942
    360.0   0.02788   0.00782
    365.0   0.02829   0.00653
    370.0   0.02865   0.00555
    375.0   0.02902   0.00480
    380.0   0.02951   0.00438
    385.0   0.03005   0.00427
    390.0   0.03042   0.00457
    395.0   0.03081   0.00569
    400.0   0.03123   0.00249
    405.0   0.03163   0.00201
    410.0   0.03198   0.00164
    415.0   0.03254   0.00142
    420.0   0.03315   0.00127
    425.0   0.03370   0.00111
    430.0   0.03440   0.00101
    435.0   0.03503   0.00095
    440.0   0.03576   0.00091
    445.0   0.03624   0.00091
    450.0   0.03677   0.00088
    455.0   0.03707   0.00085
    460.0   0.03748   0.00084
    465.0   0.03750   0.00080
    470.0   0.03787   0.00082
    475.0   0.03830   0.00078
    480.0   0.03868   0.00079
    485.0   0.03885   0.00079
    490.0   0.03936   0.00082
    495.0   0.03991   0.00079
    500.0   0.04047   0.00082
    505.0   0.04110   0.00075
    510.0   0.04167   0.00080
    515.0   0.04232   0.00079
    520.0   0.04282   0.00079
    525.0   0.04366   0.00084
    530.0   0.04425   0.00081
    535.0   0.04488   0.00086
    540.0   0.04550   0.00088
    545.0   0.04588   0.00096
    550.0   0.04640   0.00099
    555.0   0.04691   0.00105
    560.0   0.04732   0.00104
    565.0   0.04783   0.00106
    570.0   0.04819   0.00107
    575.0   0.04842   0.00104
    580.0   0.04869   0.00104
    585.0   0.04893   0.00096
    590.0   0.04912   0.00096
    595.0   0.04937   0.00091
    600.0   0.04963   0.00092
    605.0   0.04985   0.00100
    610.0   0.05006   0.00100
    615.0   0.05029   0.00105
    620.0   0.05052   0.00105
    625.0   0.05069   0.00100
    630.0   0.05089   0.00099
    635.0   0.05115   0.00107
    640.0   0.05138   0.00105
    645.0   0.05161   0.00106
    650.0   0.05181   0.00107
    655.0   0.05196   0.00103
    660.0   0.05199   0.00107
    665.0   0.05200   0.00104
    670.0   0.05196   0.00107
    675.0   0.05200   0.00100
    680.0   0.05203   0.00097
    685.0   0.05209   0.00104
    690.0   0.05211   0.00107
    695.0   0.05219   0.00101
    700.0   0.05217   0.00104
    705.0   0.05222   0.00104
    710.0   0.05226   0.00106
    715.0   0.05242   0.00101
    720.0   0.05252   0.00099
    725.0   0.05265   0.00094
    730.0   0.05278   0.00094
    735.0   0.05291   0.00093
    740.0   0.05293   0.00098
    745.0   0.05298   0.00100
    750.0   0.05304   0.00098
    755.0   0.05306   0.00100
    760.0   0.05305   0.00099
    765.0   0.05310   0.00105
    770.0   0.05313   0.00103
    775.0   0.05313   0.00105
    780.0   0.05319   0.00106
    785.0   0.05325   0.00109
    790.0   0.05327   0.00112
    795.0   0.05323   0.00117
    800.0   0.05323   0.00118
    805.0   0.05314   0.00118
    810.0   0.05305   0.00119
    815.0   0.05297   0.00118
    820.0   0.05293   0.00125
    825.0   0.05285   0.00134
    830.0   0.05279   0.00133
    835.0   0.05275   0.00137
    840.0   0.05272   0.00136
    845.0   0.05273   0.00137
    850.0   0.05273   0.00138
    855.0   0.05279   0.00142
    860.0   0.05283   0.00147
    865.0   0.05290   0.00153
    870.0   0.05302   0.00162
    875.0   0.05313   0.00188
    880.0   0.05339   0.00239



 C1MP102     .ASC                        

 MP-TXH-102                                                              
 ALH-77307,95 CO3 <125 um                                                
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Asteroid-Meteorite,                    
 * NASA PI/CoI or Sponsor: CMP                                           
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 06/17/2006                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 3.5 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 18-JUN-03   Time: 12:00:06
