    36
    490.0   0.55043
    491.0   0.55359
    492.0   0.55538
    493.0   0.55617
    494.0   0.55811
    495.0   0.55856
    496.0   0.55895
    497.0   0.56058
    498.0   0.56129
    499.0   0.56216
    500.0   0.56269
    501.0   0.56216
    502.0   0.56248
    503.0   0.56217
    504.0   0.55964
    505.0   0.55183
    506.0   0.54906
    507.0   0.55697
    508.0   0.56589
    509.0   0.57156
    510.0   0.57582
    511.0   0.57924
    512.0   0.58229
    513.0   0.58578
    514.0   0.58694
    515.0   0.59083
    516.0   0.59279
    517.0   0.59506
    518.0   0.59677
    519.0   0.59937
    520.0   0.59992
    521.0   0.60188
    522.0   0.60307
    523.0   0.60429
    524.0   0.60583
    525.0   0.60846



 C5MP81      .ASC                        

 MP-TXH-081-A
 Aioun el Astrous diogenite <25 um                                       
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 16:24:23
