    57
    320.0   0.08703   0.10396
    330.0   0.10215   0.06764
    340.0   0.11438   0.04748
    350.0   0.12935   0.03380
    360.0   0.14603   0.02370
    370.0   0.16031   0.01770
    380.0   0.17323   0.01441
    390.0   0.18298   0.01622
    400.0   0.18758   0.00710
    410.0   0.19665   0.00461
    420.0   0.20236   0.00359
    430.0   0.20571   0.00305
    440.0   0.21015   0.00268
    450.0   0.21054   0.00235
    460.0   0.21485   0.00227
    470.0   0.21813   0.00210
    480.0   0.22371   0.00215
    490.0   0.22562   0.00211
    500.0   0.22886   0.00212
    510.0   0.23358   0.00215
    520.0   0.23706   0.00232
    530.0   0.23959   0.00219
    540.0   0.24216   0.00222
    550.0   0.24401   0.00227
    560.0   0.24543   0.00228
    570.0   0.24559   0.00235
    580.0   0.24549   0.00227
    590.0   0.24544   0.00217
    600.0   0.24536   0.00219
    610.0   0.24561   0.00220
    620.0   0.24600   0.00222
    630.0   0.24706   0.00217
    640.0   0.24870   0.00227
    650.0   0.25031   0.00230
    660.0   0.25105   0.00221
    670.0   0.25186   0.00230
    680.0   0.25265   0.00231
    690.0   0.25243   0.00246
    700.0   0.25283   0.00241
    710.0   0.25253   0.00242
    720.0   0.25190   0.00236
    730.0   0.25135   0.00197
    740.0   0.24863   0.00209
    750.0   0.24566   0.00208
    760.0   0.24145   0.00225
    770.0   0.23617   0.00220
    780.0   0.22995   0.00216
    790.0   0.22277   0.00249
    800.0   0.21497   0.00264
    810.0   0.20727   0.00279
    820.0   0.19923   0.00309
    830.0   0.19201   0.00328
    840.0   0.18462   0.00336
    850.0   0.17867   0.00343
    860.0   0.17314   0.00352
    870.0   0.16849   0.00409
    880.0   0.16474   0.00590



 C3OC09B     .ASC                        

 OC-TXH-009-B                                                            
 Olivenza (LL5) 125-500 um at (60,0)                                     
 * User: TXH                                                             
 * Research Type: NASA-ESA-FSU-Japan-Canada, Active Missions, Proposal Pr
 * NASA PI/CoI or Sponsor:                                               
 * BVC: Brown Planetary Geosciences                                      
 * Public Release Date: 08/31/2008                                       
 * Run Mode: All Wavelengths for Each Sample                             
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: In                                                         
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 60.00   Detect Ang:  0.00  Volt: 0.777
 Date: 31-AUG-05   Time: 10:07:54
