    36
    490.0   0.37194
    491.0   0.37331
    492.0   0.37436
    493.0   0.37433
    494.0   0.37546
    495.0   0.37611
    496.0   0.37629
    497.0   0.37666
    498.0   0.37739
    499.0   0.37768
    500.0   0.37779
    501.0   0.37845
    502.0   0.37720
    503.0   0.37775
    504.0   0.37763
    505.0   0.37611
    506.0   0.37383
    507.0   0.37487
    508.0   0.37577
    509.0   0.37765
    510.0   0.37959
    511.0   0.37988
    512.0   0.38177
    513.0   0.38293
    514.0   0.38419
    515.0   0.38549
    516.0   0.38610
    517.0   0.38753
    518.0   0.38724
    519.0   0.38855
    520.0   0.38912
    521.0   0.38879
    522.0   0.39036
    523.0   0.39044
    524.0   0.39131
    525.0   0.39183



 C5MP83      .ASC                        

 MP-TXH-083-A
 Bununu howardite <25 um                                                 
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 15:40:58
