    36
    490.0   0.35779
    491.0   0.36034
    492.0   0.36110
    493.0   0.36157
    494.0   0.36247
    495.0   0.36313
    496.0   0.36372
    497.0   0.36406
    498.0   0.36412
    499.0   0.36436
    500.0   0.36473
    501.0   0.36430
    502.0   0.36394
    503.0   0.36362
    504.0   0.36307
    505.0   0.36173
    506.0   0.35908
    507.0   0.35705
    508.0   0.35683
    509.0   0.35959
    510.0   0.36113
    511.0   0.36248
    512.0   0.36394
    513.0   0.36610
    514.0   0.36708
    515.0   0.36875
    516.0   0.37005
    517.0   0.37026
    518.0   0.37104
    519.0   0.37121
    520.0   0.37198
    521.0   0.37270
    522.0   0.37375
    523.0   0.37375
    524.0   0.37372
    525.0   0.37420



 C5MP89      .ASC                        

 MP-TXH-089-A                                                            
 Bereba eucrite <25 um                                                   
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 12:56:22
