    36
    490.0   0.41362
    491.0   0.41578
    492.0   0.41781
    493.0   0.41906
    494.0   0.41963
    495.0   0.42149
    496.0   0.42263
    497.0   0.42355
    498.0   0.42402
    499.0   0.42520
    500.0   0.42408
    501.0   0.42440
    502.0   0.42289
    503.0   0.42273
    504.0   0.42296
    505.0   0.42079
    506.0   0.41650
    507.0   0.41332
    508.0   0.41369
    509.0   0.41724
    510.0   0.42140
    511.0   0.42558
    512.0   0.42847
    513.0   0.43196
    514.0   0.43536
    515.0   0.43852
    516.0   0.44046
    517.0   0.44377
    518.0   0.44568
    519.0   0.44731
    520.0   0.44921
    521.0   0.45048
    522.0   0.45347
    523.0   0.45301
    524.0   0.45477
    525.0   0.45573



 C5MP54      .ASC                        

 MP-TXH-054-A                                                            
 Ibitira eucrite <25 um                                                  
 RATIOS ADJUSTED USING NBS HALON CALIBRATION TABLE                       

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.222
 Date: 16-JUL-98   Time: 13:24:14
