   115
    320.0   0.01525   0.00177
    325.0   0.01549   0.00140
    330.0   0.01549   0.00116
    335.0   0.01567   0.00100
    340.0   0.01585   0.00088
    345.0   0.01605   0.00074
    350.0   0.01604   0.00065
    355.0   0.01616   0.00055
    360.0   0.01631   0.00048
    365.0   0.01644   0.00038
    370.0   0.01648   0.00036
    375.0   0.01657   0.00035
    380.0   0.01667   0.00031
    385.0   0.01678   0.00029
    390.0   0.01691   0.00033
    395.0   0.01702   0.00040
    400.0   0.01712   0.00018
    405.0   0.01728   0.00016
    410.0   0.01739   0.00014
    415.0   0.01752   0.00012
    420.0   0.01763   0.00012
    425.0   0.01776   0.00011
    430.0   0.01792   0.00010
    435.0   0.01808   0.00009
    440.0   0.01821   0.00009
    445.0   0.01834   0.00010
    450.0   0.01847   0.00009
    455.0   0.01860   0.00009
    460.0   0.01873   0.00009
    465.0   0.01885   0.00009
    470.0   0.01896   0.00010
    475.0   0.01907   0.00008
    480.0   0.01919   0.00008
    485.0   0.01932   0.00008
    490.0   0.01945   0.00007
    495.0   0.01958   0.00008
    500.0   0.01973   0.00009
    505.0   0.01984   0.00008
    510.0   0.01998   0.00008
    515.0   0.02012   0.00008
    520.0   0.02021   0.00008
    525.0   0.02038   0.00007
    530.0   0.02053   0.00008
    535.0   0.02064   0.00008
    540.0   0.02081   0.00008
    545.0   0.02092   0.00008
    550.0   0.02101   0.00007
    555.0   0.02109   0.00008
    560.0   0.02119   0.00009
    565.0   0.02132   0.00008
    570.0   0.02135   0.00009
    575.0   0.02152   0.00011
    580.0   0.02153   0.00011
    585.0   0.02171   0.00008
    590.0   0.02171   0.00009
    595.0   0.02181   0.00009
    600.0   0.02195   0.00009
    605.0   0.02206   0.00009
    610.0   0.02222   0.00011
    615.0   0.02229   0.00011
    620.0   0.02255   0.00011
    625.0   0.02256   0.00010
    630.0   0.02266   0.00010
    635.0   0.02279   0.00009
    640.0   0.02282   0.00011
    645.0   0.02296   0.00010
    650.0   0.02294   0.00011
    655.0   0.02309   0.00011
    660.0   0.02307   0.00011
    665.0   0.02325   0.00009
    670.0   0.02323   0.00010
    675.0   0.02333   0.00010
    680.0   0.02339   0.00010
    685.0   0.02340   0.00012
    690.0   0.02360   0.00010
    695.0   0.02357   0.00010
    700.0   0.02368   0.00011
    705.0   0.02373   0.00011
    710.0   0.02377   0.00011
    715.0   0.02389   0.00012
    720.0   0.02396   0.00011
    725.0   0.02403   0.00011
    730.0   0.02406   0.00011
    735.0   0.02416   0.00011
    740.0   0.02421   0.00011
    745.0   0.02433   0.00011
    750.0   0.02439   0.00011
    755.0   0.02446   0.00011
    760.0   0.02451   0.00012
    765.0   0.02459   0.00012
    770.0   0.02470   0.00012
    775.0   0.02473   0.00012
    780.0   0.02480   0.00013
    785.0   0.02486   0.00013
    790.0   0.02497   0.00013
    795.0   0.02501   0.00015
    800.0   0.02511   0.00014
    805.0   0.02514   0.00016
    810.0   0.02526   0.00015
    815.0   0.02525   0.00016
    820.0   0.02538   0.00017
    825.0   0.02542   0.00017
    830.0   0.02553   0.00016
    835.0   0.02555   0.00017
    840.0   0.02562   0.00017
    845.0   0.02566   0.00020
    850.0   0.02571   0.00019
    855.0   0.02581   0.00018
    860.0   0.02586   0.00019
    865.0   0.02589   0.00019
    870.0   0.02595   0.00020
    875.0   0.02592   0.00023
    880.0   0.02597   0.00031
    885.0   0.02598   0.00040
    890.0   0.02597   0.00061



 C3MT11      .ASC                        

 MT-MEZ-011                                                              
 Tagish Lake (ET01-B) <125 um at (30,0) geometry                         
 * User: TXH                                                             
 * Research Type: Cosmochemistry, Origins of Solar Systems,              
 * NASA PI/CoI or Sponsor: MEZ                                           
 * BVC: Visitor                                                          
 * Public Release Date: 05/17/2004                                       
 * Run Mode: All Samples at Each Wavelength                              
 * Stage Type: Automatic                                                 
 * Spinning: Yes                                                         
 * Aperture Size: 7.0 mm                                                 
 * Scrambler: Out                                                        
 * Depolarizer: Out                                                      
 RATIOS ADJUSTED USING RELAB SRS-99 REFLECTANCE SPECTRUM (SRS99C.DAT)    

 Source Ang: 30.00   Detect Ang:  0.00  Volt: 0.777
 Date: 17-MAY-01   Time: 16:56:40
